,EIN,nonpfrea,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,totreprtabled,totcomprelatede,totestcompf,totcntrbgfts,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,grsalesecur,grsalesothr,netgnls,grsincfndrsng,grsincgaming,grsalesinvent,miscrevtota,miscrevtot11b,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,rcvdpdtngcd,cstbasisecur,cstbasisothr,lessdirfndrsng,lessdirgaming,lesscstofgoods,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,totsupport,rntlexpnsreal,rntlexpnsprsnl,noemplyeesw3cnt,noindiv100kcnt,nocontractor100kcnt,NAME,CITY,STATE,NTEE_CD
13783,222130220.0,7.0,0.0,0.0,0.0,0.0,112310.0,0.0,0.0,3698728.0,107289.0,19778.0,0.0,0.0,0.0,0.0,65925.0,0.0,-1969.0,292249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4042272.0,N,67894.0,0.0,73803.0,0.0,0.0,0.0,0.0,0.0,0.0,112310.0,0.0,2302240.0,0.0,218337.0,243528.0,0.0,11817.0,15000.0,48000.0,0.0,0.0,109416.0,1415.0,0.0,0.0,0.0,137794.0,19779.0,0.0,7797.0,3405.0,0.0,221333.0,63303.0,104527.0,101116.0,90816.0,50267.0,99985.0,0.0,3962185.0,0.0,0.0,0.0,99.0,1.0,0.0,180 TURNING LIVES AROUND INC,HAZLET,NJ,P430
16787,111964088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114275.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4543.0,4750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16828.0,4897.0,40000.0,5783.0,3420.0,3276.0,214.0,0.0,83711.0,0.0,0.0,0.0,0.0,0.0,0.0,1205 BUILDING CORP,FARMINGDALE,NY,
17062,591867553.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208508.0,230138.0,273.0,0.0,0.0,35426.0,0.0,0.0,0.0,0.0,0.0,0.0,55233.0,2258.0,0.0,0.0,0.0,2258.0,439609.0,N,0.0,0.0,0.0,0.0,46447.0,20555.0,0.0,0.0,0.0,0.0,0.0,27350.0,0.0,1795.0,2316.0,0.0,0.0,5538.0,0.0,0.0,0.0,0.0,0.0,4763.0,3263.0,0.0,0.0,446.0,0.0,7633.0,0.0,0.0,25296.0,33720.0,87193.0,42049.0,34780.0,26595.0,87648.0,0.0,410940.0,0.0,45780.0,0.0,1.0,0.0,0.0,1ST US VOLUNTEER CAVALRY REGIMENT,TAMPA,FL,
20511,270646224.0,9.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,379070.0,52793.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,650.0,432522.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322520.0,0.0,27000.0,0.0,18580.0,0.0,0.0,3638.0,0.0,10753.0,20664.0,0.0,0.0,0.0,0.0,0.0,8114.0,500.0,0.0,0.0,10328.0,0.0,0.0,0.0,0.0,0.0,2686.0,235.0,151.0,48.0,0.0,0.0,0.0,425217.0,0.0,0.0,0.0,2.0,0.0,0.0,1000 JOBS HAITI INC,L COMPTON,RI,Q33
20753,351813852.0,7.0,0.0,0.0,0.0,0.0,65400.0,0.0,0.0,652699.0,0.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730781.0,N,0.0,0.0,67601.0,0.0,0.0,0.0,0.0,0.0,0.0,65400.0,0.0,57119.0,0.0,1961.0,8582.0,0.0,0.0,14090.0,0.0,0.0,0.0,4878.0,3982.0,29534.0,0.0,0.0,12525.0,0.0,0.0,43047.0,0.0,3660.0,1211.0,2571.0,404418.0,0.0,0.0,0.0,0.0,0.0,652978.0,0.0,0.0,0.0,2.0,0.0,0.0,100 BLACK MEN OF INDIANAPOLIS INC,INDIANAPOLIS,IN,P20Z
21693,741509204.0,7.0,0.0,0.0,0.0,0.0,230737.0,0.0,69482.0,3229358.0,0.0,622077.0,0.0,0.0,0.0,0.0,2733671.0,0.0,-4034.0,70861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3874842.0,N,2737705.0,0.0,43420.0,0.0,0.0,188960.0,1300510.0,0.0,0.0,300218.0,0.0,220579.0,25647.0,42698.0,25998.0,0.0,0.0,22794.0,0.0,0.0,95342.0,7545.0,0.0,6865.0,19987.0,0.0,85189.0,5934.0,0.0,25034.0,0.0,0.0,9968.0,17414.0,240907.0,171060.0,143128.0,63959.0,0.0,124484.0,3144220.0,0.0,0.0,0.0,5.0,1.0,0.0,100 CLUB INC,HOUSTON,TX,I110
22716,521944192.0,0.0,0.0,0.0,0.0,0.0,193891.0,0.0,0.0,423834.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423872.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193891.0,0.0,0.0,0.0,90000.0,17061.0,2000.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,50463.0,0.0,0.0,0.0,0.0,0.0,1625.0,2668.0,7172.0,649.0,0.0,0.0,0.0,425529.0,0.0,0.0,0.0,1.0,0.0,0.0,100 PERCENT RECYCLED PAPERBOARD ALLIANCE INC,WASHINGTON,DC,
22882,43661106.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516023.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,16775.0,0.0,0.0,17823.0,534584.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49268.0,0.0,7852.0,5244.0,34848.0,3500.0,23654.0,0.0,0.0,0.0,1003.0,0.0,8007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261922.0,32381.0,36609.0,115958.0,30255.0,124488.0,20275.0,0.0,755264.0,0.0,0.0,0.0,0.0,0.0,0.0,145 SO 3RD STREET HOUSING DEVELOPMENT FUND CORPORATION,BROOKLYN,NY,L22
22883,43661106.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520204.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,266.0,76115.0,0.0,77329.0,598336.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53393.0,0.0,6578.0,5407.0,47124.0,4472.0,19000.0,0.0,0.0,0.0,0.0,0.0,16511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265248.0,33785.0,35890.0,124146.0,48255.0,121296.0,0.0,29355.0,810460.0,0.0,0.0,0.0,3.0,0.0,0.0,145 SO 3RD STREET HOUSING DEVELOPMENT FUND CORPORATION,BROOKLYN,NY,L22
22882,43661106.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516023.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,16775.0,0.0,0.0,17823.0,534584.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49268.0,0.0,7852.0,5244.0,34848.0,3500.0,23654.0,0.0,0.0,0.0,1003.0,0.0,8007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261922.0,32381.0,36609.0,115958.0,30255.0,124488.0,20275.0,0.0,755264.0,0.0,0.0,0.0,0.0,0.0,0.0,145 SO 3RD STREET HOUSING DEVELOPMENT FUND CORPORATION,BROOKLYN,NY,L22
22883,43661106.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520204.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,266.0,76115.0,0.0,77329.0,598336.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53393.0,0.0,6578.0,5407.0,47124.0,4472.0,19000.0,0.0,0.0,0.0,0.0,0.0,16511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265248.0,33785.0,35890.0,124146.0,48255.0,121296.0,0.0,29355.0,810460.0,0.0,0.0,0.0,3.0,0.0,0.0,145 SO 3RD STREET HOUSING DEVELOPMENT FUND CORPORATION,BROOKLYN,NY,L22
23406,581974429.0,9.0,0.0,0.0,0.0,0.0,250377.0,0.0,0.0,3971763.0,43910.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373900.0,N,0.0,0.0,0.0,0.0,0.0,0.0,143851.0,0.0,0.0,254472.0,0.0,300267.0,0.0,74626.0,0.0,0.0,93.0,33400.0,0.0,0.0,0.0,568625.0,134050.0,60375.0,0.0,0.0,51519.0,349736.0,0.0,1377059.0,10615.0,349725.0,21880.0,20121.0,120221.0,34010.0,98804.0,20342.0,115911.0,0.0,4139702.0,0.0,0.0,0.0,10.0,2.0,0.0,100 BLACK MEN OF AMERICA INC,ATLANTA,GA,O30Z
24226,362820932.0,7.0,0.0,0.0,0.0,0.0,83767.0,0.0,0.0,115535.0,741686.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,197.0,858662.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83767.0,0.0,444171.0,0.0,0.0,48949.0,0.0,175.0,10300.0,0.0,0.0,0.0,0.0,1207.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,15542.0,0.0,100429.0,70822.0,57668.0,17512.0,13698.0,7261.0,33932.0,0.0,909057.0,0.0,0.0,0.0,33.0,0.0,0.0,10-33 AMBULANCE SERVICE LIMITED,SPRING VALLEY,IL,
26518,261211059.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7678.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,35.0,0.0,0.0,0.0,0.0,8116.0,0.0,0.0,0.0,0.0,0.0,0.0,1 SG MICHAEL S CURRY MEMORIAL FOUNDATION INC,NEW YORK,NY,B82
28135,561795371.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301339.0,55409.0,-333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.0,0.0,0.0,0.0,2031.0,358446.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31750.0,0.0,4204.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,10508.0,2949.0,0.0,5738.0,1286.0,0.0,10.0,3446.0,100801.0,55742.0,16183.0,7183.0,39316.0,0.0,281116.0,0.0,0.0,0.0,0.0,0.0,0.0,100 BLACK MEN OF GREATER CHARLOTTE INC,CHARLOTTE,NC,
28617,202530254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14211.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.0,0.0,0.0,0.0,0.0,0.0,400.0,3922.0,5620.0,299.0,1250.0,5571.0,0.0,18181.0,0.0,0.0,0.0,0.0,0.0,0.0,15 VIETNAM VETERANS UNIT CHAPTER OF THE 1ST MARINE DIVISION,FLAT ROCK,NC,W30
29215,631195502.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60500.0,272697.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302916.0,N,0.0,0.0,99747.0,0.0,0.0,0.0,0.0,0.0,0.0,76829.0,0.0,99326.0,0.0,0.0,21342.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,4902.0,0.0,0.0,0.0,5406.0,13484.0,126834.0,3358.0,21734.0,23429.0,0.0,422044.0,0.0,0.0,0.0,10.0,0.0,0.0,100 BLACK MEN OF GREATER MOBILE INC,MOBILE,AL,S20
30810,231909649.0,0.0,0.0,0.0,0.0,0.0,0.0,6325.0,0.0,0.0,0.0,2976.0,0.0,0.0,829636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832612.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182062.0,13359.0,85203.0,15973.0,0.0,0.0,9300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94235.0,68063.0,136771.0,108303.0,36797.0,19421.0,34927.0,0.0,804414.0,0.0,0.0,0.0,0.0,0.0,0.0,1816 CHESTNUT STREET CORP,PHILADELPHIA,PA,
33823,60733684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17974.0,202932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,221407.0,N,0.0,0.0,0.0,0.0,0.0,5607.0,0.0,0.0,0.0,0.0,0.0,46304.0,0.0,0.0,4699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3431.0,4636.0,0.0,0.0,145561.0,0.0,0.0,0.0,0.0,0.0,0.0,4559.0,0.0,0.0,0.0,0.0,0.0,0.0,214797.0,0.0,0.0,0.0,5.0,0.0,0.0,1746 MACHINIST CLUB,EAST HARTFORD,CT,
35706,221473054.0,7.0,0.0,0.0,0.0,0.0,273017.0,0.0,8173.0,1681180.0,4066694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13577.0,0.0,0.0,0.0,13577.0,5761451.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155071.0,0.0,3239432.0,144979.0,680949.0,405353.0,0.0,2227.0,34730.0,0.0,0.0,0.0,353300.0,0.0,0.0,0.0,0.0,348607.0,83043.0,0.0,7043.0,584.0,0.0,100130.0,50098.0,194474.0,23622.0,13481.0,3140.0,0.0,0.0,5840263.0,0.0,0.0,0.0,135.0,2.0,0.0,1ST CEREBRAL PALSY OF NEW JERSEY INC,BELLEVILLE,NJ,
37722,112247647.0,7.0,0.0,0.0,0.0,0.0,42249.0,0.0,0.0,651263.0,71446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722709.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42249.0,0.0,489234.0,0.0,30308.0,40636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5365.0,836.0,37794.0,58187.0,19974.0,0.0,725848.0,0.0,0.0,0.0,25.0,0.0,0.0,196 ALBANY AVENUE DAY CARE CENTER,BROOKLYN,NY,
37950,753019024.0,9.0,0.0,0.0,0.0,0.0,314065.0,0.0,0.0,0.0,420233.0,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422807.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314065.0,0.0,3662.0,24517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4809.0,8387.0,0.0,0.0,0.0,0.0,0.0,4780.0,3.0,0.0,4079.0,0.0,7441.0,18435.0,53700.0,7034.0,4424.0,0.0,455336.0,0.0,0.0,0.0,7.0,0.0,0.0,123 DIVORCE COMPANY,DALLAS,TX,I80
38222,841153174.0,0.0,0.0,0.0,0.0,0.0,0.0,586819.0,30433.0,0.0,0.0,0.0,0.0,0.0,1076946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120628.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956318.0,0.0,2.0,0.0,0.0,1445 MARKET STREET INC,DENVER,CO,
38984,270659329.0,9.0,0.0,0.0,0.0,0.0,106000.0,0.0,0.0,560150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560150.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376936.0,0.0,106000.0,0.0,20199.0,0.0,0.0,23817.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,17565.0,12163.0,0.0,0.0,0.0,4348.0,0.0,0.0,0.0,0.0,14126.0,0.0,0.0,0.0,0.0,0.0,1102.0,0.0,583256.0,0.0,0.0,0.0,3.0,0.0,0.0,1040 INITIATIVE,NORMAN,OK,P20
41717,954701297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2394267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192123.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202170.0,0.0,0.0,0.0,0.0,12001 VENTURA CORPORATION,SEATTLE,WA,S47
