,EIN,nonpfrea,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,totreprtabled,totcomprelatede,totestcompf,totcntrbgfts,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,grsalesecur,grsalesothr,netgnls,grsincfndrsng,grsincgaming,grsalesinvent,miscrevtota,miscrevtot11b,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,rcvdpdtngcd,cstbasisecur,cstbasisothr,lessdirfndrsng,lessdirgaming,lesscstofgoods,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,totsupport,rntlexpnsreal,rntlexpnsprsnl,noemplyeesw3cnt,noindiv100kcnt,nocontractor100kcnt,NAME,CITY,STATE,NTEE_CD
513,521226027.0,9.0,0.0,0.0,0.0,0.0,60026.0,0.0,0.0,148841.0,1088080.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238221.0,N,0.0,0.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,60026.0,0.0,802588.0,0.0,68289.0,74532.0,0.0,0.0,11400.0,0.0,0.0,0.0,0.0,11808.0,23202.0,0.0,0.0,0.0,0.0,0.0,0.0,2874.0,0.0,27110.0,17249.0,34086.0,20818.0,18751.0,13420.0,0.0,39631.0,1225784.0,0.0,0.0,0.0,39.0,0.0,0.0,DOWNTOWN BALTIMORE CHILD CARE INC,BALTIMORE,MD,P33Z
512,521226027.0,9.0,0.0,0.0,0.0,0.0,58389.0,0.0,0.0,141477.0,1157268.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1302706.0,N,0.0,0.0,1049.0,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,0.0,792442.0,0.0,66191.0,70615.0,0.0,0.0,11720.0,0.0,0.0,0.0,0.0,8396.0,8372.0,0.0,0.0,0.0,0.0,0.0,0.0,3082.0,0.0,25357.0,14641.0,27076.0,18480.0,13782.0,11507.0,48060.0,0.0,1178110.0,0.0,0.0,0.0,47.0,0.0,0.0,DOWNTOWN BALTIMORE CHILD CARE INC,BALTIMORE,MD,P33Z
513,521226027.0,9.0,0.0,0.0,0.0,0.0,60026.0,0.0,0.0,148841.0,1088080.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238221.0,N,0.0,0.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,60026.0,0.0,802588.0,0.0,68289.0,74532.0,0.0,0.0,11400.0,0.0,0.0,0.0,0.0,11808.0,23202.0,0.0,0.0,0.0,0.0,0.0,0.0,2874.0,0.0,27110.0,17249.0,34086.0,20818.0,18751.0,13420.0,0.0,39631.0,1225784.0,0.0,0.0,0.0,39.0,0.0,0.0,DOWNTOWN BALTIMORE CHILD CARE INC,BALTIMORE,MD,P33Z
584,592318236.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.0,357559.0,11778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374076.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247046.0,0.0,0.0,29314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.0,0.0,0.0,40063.0,0.0,0.0,0.0,0.0,0.0,52.0,38571.0,4075.0,3300.0,2280.0,1858.0,10011.0,0.0,378821.0,0.0,0.0,0.0,0.0,0.0,0.0,DEEDS & DEDICATION INC,TAMPA,FL,
585,592318236.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34979.0,331572.0,14444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380995.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263364.0,0.0,0.0,28914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,0.0,0.0,45360.0,0.0,0.0,0.0,154.0,0.0,131.0,37898.0,4058.0,3174.0,2653.0,1452.0,606.0,3107.0,393889.0,0.0,0.0,0.0,0.0,0.0,0.0,DEEDS & DEDICATION INC,TAMPA,FL,
584,592318236.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.0,357559.0,11778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374076.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247046.0,0.0,0.0,29314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2251.0,0.0,0.0,40063.0,0.0,0.0,0.0,0.0,0.0,52.0,38571.0,4075.0,3300.0,2280.0,1858.0,10011.0,0.0,378821.0,0.0,0.0,0.0,0.0,0.0,0.0,DEEDS & DEDICATION INC,TAMPA,FL,
585,592318236.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34979.0,331572.0,14444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380995.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263364.0,0.0,0.0,28914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,0.0,0.0,45360.0,0.0,0.0,0.0,154.0,0.0,131.0,37898.0,4058.0,3174.0,2653.0,1452.0,606.0,3107.0,393889.0,0.0,0.0,0.0,0.0,0.0,0.0,DEEDS & DEDICATION INC,TAMPA,FL,
679,273795949.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190578.0,27586.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218197.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101022.0,0.0,0.0,7428.0,0.0,0.0,1999.0,0.0,0.0,0.0,10899.0,4177.0,19815.0,2594.0,0.0,5323.0,30057.0,0.0,0.0,0.0,0.0,6900.0,4320.0,181591.0,14572.0,0.0,0.0,0.0,0.0,390697.0,0.0,0.0,0.0,0.0,0.0,0.0,DARAJA CHILDRENS CHOIR INC,ALPHARETTA,GA,X20
680,273795949.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107473.0,11931.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119487.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43851.0,0.0,0.0,3889.0,0.0,0.0,3227.0,0.0,0.0,0.0,1044.0,0.0,5286.0,0.0,0.0,500.0,13090.0,0.0,0.0,0.0,0.0,8549.0,0.0,3901.0,0.0,0.0,0.0,0.0,0.0,83337.0,0.0,0.0,0.0,3.0,0.0,0.0,DARAJA CHILDRENS CHOIR INC,ALPHARETTA,GA,X20
679,273795949.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190578.0,27586.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218197.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101022.0,0.0,0.0,7428.0,0.0,0.0,1999.0,0.0,0.0,0.0,10899.0,4177.0,19815.0,2594.0,0.0,5323.0,30057.0,0.0,0.0,0.0,0.0,6900.0,4320.0,181591.0,14572.0,0.0,0.0,0.0,0.0,390697.0,0.0,0.0,0.0,0.0,0.0,0.0,DARAJA CHILDRENS CHOIR INC,ALPHARETTA,GA,X20
680,273795949.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107473.0,11931.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119487.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43851.0,0.0,0.0,3889.0,0.0,0.0,3227.0,0.0,0.0,0.0,1044.0,0.0,5286.0,0.0,0.0,500.0,13090.0,0.0,0.0,0.0,0.0,8549.0,0.0,3901.0,0.0,0.0,0.0,0.0,0.0,83337.0,0.0,0.0,0.0,3.0,0.0,0.0,DARAJA CHILDRENS CHOIR INC,ALPHARETTA,GA,X20
782,43191239.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,8582.0,0.0,-1623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,N,10205.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.0,50.0,0.0,0.0,0.0,0.0,15122.0,0.0,0.0,0.0,0.0,0.0,0.0,DEACONESS COLLABORATIVE RADIOLOGY INC,BROOKLINE,MA,
792,363987992.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100316.0,64582.0,-930.0,0.0,0.0,0.0,0.0,0.0,0.0,-1649.0,12310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169199.0,N,0.0,0.0,5430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57786.0,0.0,9818.0,4421.0,0.0,0.0,2880.0,0.0,0.0,0.0,3072.0,185.0,0.0,0.0,0.0,4353.0,2635.0,0.0,2958.0,0.0,0.0,53561.0,6587.0,19648.0,16210.0,8292.0,8157.0,12463.0,0.0,213026.0,0.0,0.0,0.0,3.0,0.0,0.0,DELA CERDA HOUSE,ROCK ISLAND,IL,P70
798,383022871.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888316.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16956.0,2162.0,0.0,0.0,19118.0,907492.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450141.0,0.0,49473.0,51433.0,0.0,0.0,35198.0,0.0,0.0,0.0,0.0,347.0,11300.0,0.0,0.0,20347.0,44932.0,0.0,8866.0,0.0,0.0,16723.0,10096.0,33405.0,29751.0,17210.0,16928.0,34861.0,0.0,831011.0,0.0,0.0,0.0,32.0,0.0,0.0,DROP-IN SELF-HELP CENTER,BATTLE CREEK,MI,P20Z
842,364446147.0,9.0,0.0,0.0,0.0,0.0,9990.0,0.0,0.0,237158.0,31710.0,4119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272987.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22802.0,17682.0,8631.0,224.0,0.0,4100.0,78160.0,0.0,0.0,0.0,0.0,2334.0,9335.0,18166.0,2806.0,5406.0,10483.0,8696.0,0.0,198815.0,0.0,0.0,0.0,0.0,0.0,0.0,DIVEHEART FOUNDATION,DOWNERS GROVE,IL,N67
843,364446147.0,9.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,81834.0,54935.0,3349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163976.0,N,0.0,0.0,22926.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,34814.0,3750.0,0.0,0.0,0.0,0.0,37755.0,8058.0,7065.0,3804.0,0.0,4275.0,64240.0,0.0,84.0,0.0,0.0,2490.0,14073.0,7875.0,2004.0,6229.0,12635.0,0.0,6398.0,218149.0,0.0,0.0,0.0,0.0,0.0,0.0,DIVEHEART FOUNDATION,DOWNERS GROVE,IL,N67
842,364446147.0,9.0,0.0,0.0,0.0,0.0,9990.0,0.0,0.0,237158.0,31710.0,4119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272987.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22802.0,17682.0,8631.0,224.0,0.0,4100.0,78160.0,0.0,0.0,0.0,0.0,2334.0,9335.0,18166.0,2806.0,5406.0,10483.0,8696.0,0.0,198815.0,0.0,0.0,0.0,0.0,0.0,0.0,DIVEHEART FOUNDATION,DOWNERS GROVE,IL,N67
843,364446147.0,9.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,81834.0,54935.0,3349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163976.0,N,0.0,0.0,22926.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,34814.0,3750.0,0.0,0.0,0.0,0.0,37755.0,8058.0,7065.0,3804.0,0.0,4275.0,64240.0,0.0,84.0,0.0,0.0,2490.0,14073.0,7875.0,2004.0,6229.0,12635.0,0.0,6398.0,218149.0,0.0,0.0,0.0,0.0,0.0,0.0,DIVEHEART FOUNDATION,DOWNERS GROVE,IL,N67
848,431719504.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,48680.0,515023.0,39287.0,15812.0,0.0,0.0,26250.0,0.0,0.0,0.0,0.0,0.0,0.0,93915.0,0.0,0.0,0.0,0.0,0.0,637128.0,N,0.0,0.0,0.0,0.0,53159.0,3000.0,16970.0,67806.0,0.0,48680.0,0.0,199844.0,0.0,0.0,0.0,0.0,0.0,2235.0,0.0,0.0,0.0,11477.0,0.0,54393.0,14091.0,0.0,17245.0,49181.0,0.0,8913.0,0.0,0.0,0.0,3882.0,13323.0,56.0,0.0,0.0,0.0,0.0,511096.0,0.0,0.0,0.0,0.0,0.0,0.0,DEEPER WATERS INC,KANSAS CITY,MO,X20
849,431719504.0,9.0,0.0,0.0,0.0,0.0,0.0,26451.0,48680.0,284630.0,12944.0,13898.0,0.0,0.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,37998.0,0.0,0.0,0.0,0.0,0.0,357035.0,N,0.0,0.0,0.0,0.0,20185.0,7180.0,9410.0,41012.0,0.0,48680.0,0.0,153247.0,0.0,0.0,6644.0,0.0,250.0,196.0,0.0,0.0,0.0,2472.0,1447.0,13307.0,8048.0,0.0,11625.0,11855.0,0.0,2680.0,0.0,0.0,0.0,2772.0,687.0,495.0,427.0,366.0,0.0,0.0,322800.0,0.0,0.0,0.0,0.0,0.0,0.0,DEEPER WATERS INC,KANSAS CITY,MO,X20
848,431719504.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,48680.0,515023.0,39287.0,15812.0,0.0,0.0,26250.0,0.0,0.0,0.0,0.0,0.0,0.0,93915.0,0.0,0.0,0.0,0.0,0.0,637128.0,N,0.0,0.0,0.0,0.0,53159.0,3000.0,16970.0,67806.0,0.0,48680.0,0.0,199844.0,0.0,0.0,0.0,0.0,0.0,2235.0,0.0,0.0,0.0,11477.0,0.0,54393.0,14091.0,0.0,17245.0,49181.0,0.0,8913.0,0.0,0.0,0.0,3882.0,13323.0,56.0,0.0,0.0,0.0,0.0,511096.0,0.0,0.0,0.0,0.0,0.0,0.0,DEEPER WATERS INC,KANSAS CITY,MO,X20
849,431719504.0,9.0,0.0,0.0,0.0,0.0,0.0,26451.0,48680.0,284630.0,12944.0,13898.0,0.0,0.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,37998.0,0.0,0.0,0.0,0.0,0.0,357035.0,N,0.0,0.0,0.0,0.0,20185.0,7180.0,9410.0,41012.0,0.0,48680.0,0.0,153247.0,0.0,0.0,6644.0,0.0,250.0,196.0,0.0,0.0,0.0,2472.0,1447.0,13307.0,8048.0,0.0,11625.0,11855.0,0.0,2680.0,0.0,0.0,0.0,2772.0,687.0,495.0,427.0,366.0,0.0,0.0,322800.0,0.0,0.0,0.0,0.0,0.0,0.0,DEEPER WATERS INC,KANSAS CITY,MO,X20
