,EIN,nonpfrea,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,totreprtabled,totcomprelatede,totestcompf,totcntrbgfts,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,grsalesecur,grsalesothr,netgnls,grsincfndrsng,grsincgaming,grsalesinvent,miscrevtota,miscrevtot11b,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,rcvdpdtngcd,cstbasisecur,cstbasisothr,lessdirfndrsng,lessdirgaming,lesscstofgoods,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,totsupport,rntlexpnsreal,rntlexpnsprsnl,noemplyeesw3cnt,noindiv100kcnt,nocontractor100kcnt,NAME,CITY,STATE,NTEE_CD
26817,351989898.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297730.0,0.0,4795.0,0.0,0.0,0.0,0.0,137104.0,0.0,27916.0,0.0,0.0,0.0,-20487.0,0.0,0.0,0.0,-20487.0,309954.0,N,109188.0,0.0,0.0,0.0,0.0,53837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7626.0,70.0,0.0,0.0,0.0,0.0,61533.0,0.0,0.0,0.0,0.0,0.0,0.0,XI CHAPTER FOUNDATION INC,INDIANAPOLIS,IN,B99
36101,310360080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158113.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40001.0,0.0,0.0,4547.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,21821.0,0.0,0.0,363.0,0.0,0.0,0.0,750.0,54584.0,10684.0,9413.0,7703.0,4955.0,0.0,155852.0,0.0,0.0,0.0,6.0,0.0,0.0,XENIA LODGE NO 1629 LOYAL ORDER OF MOOSE,XENIA,OH,
36102,310360080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187672.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33956.0,0.0,0.0,12250.0,0.0,0.0,4835.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,21673.0,0.0,0.0,841.0,0.0,0.0,0.0,1200.0,57956.0,8462.0,15961.0,8426.0,17317.0,0.0,183464.0,0.0,0.0,0.0,6.0,0.0,0.0,XENIA LODGE NO 1629 LOYAL ORDER OF MOOSE,XENIA,OH,
36101,310360080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158113.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40001.0,0.0,0.0,4547.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,21821.0,0.0,0.0,363.0,0.0,0.0,0.0,750.0,54584.0,10684.0,9413.0,7703.0,4955.0,0.0,155852.0,0.0,0.0,0.0,6.0,0.0,0.0,XENIA LODGE NO 1629 LOYAL ORDER OF MOOSE,XENIA,OH,
36102,310360080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187672.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33956.0,0.0,0.0,12250.0,0.0,0.0,4835.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,21673.0,0.0,0.0,841.0,0.0,0.0,0.0,1200.0,57956.0,8462.0,15961.0,8426.0,17317.0,0.0,183464.0,0.0,0.0,0.0,6.0,0.0,0.0,XENIA LODGE NO 1629 LOYAL ORDER OF MOOSE,XENIA,OH,
49820,200871381.0,9.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,171289.0,256937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428226.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70508.0,0.0,1200.0,0.0,16567.0,0.0,0.0,2349.0,0.0,0.0,0.0,0.0,19566.0,0.0,2728.0,2346.0,0.0,188.0,0.0,92105.0,46838.0,7190.0,2009.0,165070.0,0.0,428664.0,0.0,0.0,0.0,0.0,0.0,0.0,XTREME DANCE TROUPE NFP,AURORA,IL,A62
50246,860806832.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233671.0,0.0,55165.0,0.0,0.0,0.0,0.0,707316.0,0.0,-17486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271350.0,N,724802.0,0.0,0.0,0.0,0.0,15500.0,95045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,0.0,0.0,11854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,10078.0,35.0,0.0,0.0,0.0,0.0,136631.0,0.0,0.0,0.0,0.0,0.0,0.0,XAVIER FOUNDATION INC,PHOENIX,AZ,T20
58545,710908497.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864254.0,4866180.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5046.0,0.0,0.0,5046.0,5735743.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3634600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169068.0,0.0,0.0,0.0,1368371.0,0.0,978241.0,0.0,266884.0,250609.0,225698.0,218486.0,417200.0,0.0,7529157.0,0.0,0.0,0.0,0.0,0.0,0.0,XAVIER COLLEGE PREPARATORY HIGH SCHOOL,PALM DESERT,CA,T30
60346,526067909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,9075.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11794.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,0.0,0.0,731.0,3621.0,7257.0,2700.0,2643.0,212.0,0.0,18280.0,0.0,0.0,0.0,0.0,0.0,0.0,XI CHAPTER ALUMNI ASSOCIATION OF THE THETA CHI FRATERNITY,VIENNA,VA,B83
63620,261176053.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78289.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1917.0,3015.0,0.0,0.0,3820.0,11809.0,0.0,0.0,0.0,0.0,0.0,4007.0,23507.0,24720.0,6347.0,0.0,0.0,0.0,79342.0,0.0,0.0,0.0,0.0,0.0,0.0,XTREME DRUM CORPS INC,PRINCETON JCT,NJ,A6C
63621,261176053.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82607.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,400.0,0.0,0.0,0.0,0.0,567.0,1940.0,0.0,0.0,8390.0,0.0,7808.0,0.0,0.0,0.0,0.0,0.0,33547.0,27557.0,0.0,0.0,0.0,0.0,81008.0,0.0,0.0,0.0,0.0,0.0,0.0,XTREME DRUM CORPS INC,PRINCETON JCT,NJ,A6C
63620,261176053.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78289.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1917.0,3015.0,0.0,0.0,3820.0,11809.0,0.0,0.0,0.0,0.0,0.0,4007.0,23507.0,24720.0,6347.0,0.0,0.0,0.0,79342.0,0.0,0.0,0.0,0.0,0.0,0.0,XTREME DRUM CORPS INC,PRINCETON JCT,NJ,A6C
63621,261176053.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82607.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,400.0,0.0,0.0,0.0,0.0,567.0,1940.0,0.0,0.0,8390.0,0.0,7808.0,0.0,0.0,0.0,0.0,0.0,33547.0,27557.0,0.0,0.0,0.0,0.0,81008.0,0.0,0.0,0.0,0.0,0.0,0.0,XTREME DRUM CORPS INC,PRINCETON JCT,NJ,A6C
68695,846266801.0,0.0,0.0,0.0,0.0,0.0,1221381.0,0.0,0.0,0.0,55040785.0,10650055.0,0.0,0.0,0.0,0.0,31843025.0,0.0,31843025.0,0.0,0.0,0.0,14803941.0,0.0,0.0,0.0,14803941.0,112337806.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48300413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989762.0,1221381.0,2079405.0,0.0,50540.0,0.0,52641501.0,0.0,0.0,0.0,0.0,0.0,0.0,XCEL ENERGY INC VEBA TRUST FOR RETIRED EMPLOYEES,MINNEAPOLIS,MN,Y43
68697,416383796.0,0.0,0.0,0.0,0.0,0.0,2011006.0,0.0,0.0,0.0,135934898.0,6202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135941100.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133279796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011006.0,0.0,0.0,0.0,1614.0,0.0,135292416.0,0.0,0.0,0.0,0.0,0.0,0.0,XCEL ENERGY INC VOLUNTARY EMPLOYEES BENEFCIARY TRUST FOR ACTIVE EMPLOY,MINNEAPOLIS,MN,Y43
70913,204412220.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34052.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,8552.0,6100.0,5628.0,940.0,753.0,0.0,25497.0,0.0,0.0,0.0,0.0,0.0,0.0,XPRESS BASKETBALL INC,CEDAR RAPIDS,IA,N62
71350,271479412.0,7.0,0.0,0.0,0.0,0.0,0.0,180672.0,0.0,0.0,2398116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,380.0,2398496.0,N,0.0,0.0,0.0,0.0,0.0,2137537.0,0.0,0.0,0.0,193818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,0.0,0.0,0.0,0.0,0.0,9892.0,0.0,0.0,25619.0,2334.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,976.0,0.0,0.0,0.0,2372482.0,0.0,0.0,0.0,0.0,0.0,0.0,XYZ CACFP INCORPORATION,MISSION,TX,P99
73225,943188164.0,9.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,79108.0,69013.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252255.0,N,0.0,0.0,30528.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,0.0,60000.0,0.0,0.0,8205.0,0.0,0.0,0.0,0.0,0.0,0.0,7953.0,0.0,4362.0,0.0,0.0,6500.0,0.0,0.0,4075.0,0.0,0.0,5782.0,8942.0,30092.0,22131.0,8206.0,3203.0,2715.0,0.0,198166.0,0.0,0.0,0.0,10.0,0.0,0.0,XENOPHON THERAPEUTIC RIDING CENTER,ORINDA,CA,P81Z
77493,721347807.0,9.0,0.0,0.0,0.0,0.0,80340.0,0.0,0.0,1733928.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733975.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80340.0,348858.0,0.0,0.0,26387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48444.0,18799.0,14171.0,0.0,37999.0,21175.0,0.0,5853.0,0.0,0.0,0.0,22983.0,1705.0,815399.0,267429.0,7062.0,0.0,0.0,1716604.0,0.0,0.0,0.0,11.0,0.0,0.0,XMA INC,RAYVILLE,LA,P28
81070,621694477.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59436.0,0.0,41482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14109.0,0.0,0.0,0.0,14109.0,115027.0,N,0.0,0.0,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2961.0,0.0,0.0,5899.0,0.0,0.0,4925.0,0.0,0.0,900.0,0.0,21325.0,5138.0,1335.0,0.0,0.0,0.0,97548.0,0.0,0.0,0.0,0.0,0.0,0.0,XI EDUCATIONAL FOUNDATION OF ARKANSAS,LITTLE ROCK,AR,S50
81513,710401366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0,667387.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722532.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144635.0,0.0,0.0,13405.0,0.0,0.0,11089.0,0.0,0.0,0.0,4350.0,0.0,0.0,0.0,0.0,196930.0,0.0,148.0,0.0,0.0,0.0,102277.0,24049.0,155462.0,68702.0,18994.0,15000.0,1856.0,0.0,756897.0,0.0,0.0,0.0,18.0,0.0,0.0,XI CORPORATION OF ARKANSAS,FAYETTEVILLE,AR,
88551,204225234.0,9.0,0.0,0.0,0.0,0.0,49990.0,0.0,0.0,87361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123131.0,0.0,17941.0,3161.0,0.0,0.0,0.0,3161.0,174480.0,N,0.0,0.0,50207.0,0.0,6907.0,0.0,0.0,0.0,0.0,49990.0,0.0,20886.0,0.0,0.0,5027.0,0.0,0.0,4250.0,0.0,0.0,0.0,3471.0,513.0,2431.0,3177.0,0.0,23527.0,0.0,0.0,1087.0,0.0,0.0,0.0,3789.0,16858.0,0.0,0.0,0.0,0.0,0.0,135006.0,0.0,0.0,0.0,5.0,0.0,0.0,XICO INC,PHOENIX,AZ,A99
88654,900197321.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85847.0,0.0,0.0,0.0,0.0,15685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79163.0,N,0.0,0.0,0.0,0.0,0.0,0.0,6011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,1874.0,0.0,10291.0,0.0,0.0,0.0,7765.0,0.0,22193.0,947.0,12280.0,8647.0,0.0,0.0,843.0,0.0,71144.0,0.0,22389.0,0.0,0.0,0.0,0.0,XI LAMBDA CHAPTER OF A PHI A INC,CHICAGO,IL,P30
90557,760414629.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62572.0,0.0,37.0,0.0,0.0,11005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73614.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,24021.0,0.0,54.0,175.0,4000.0,350.0,71928.0,0.0,102319.0,0.0,0.0,0.0,0.0,0.0,0.0,XI KAPPA LAMBDA EDUCATIONAL FOUNDATION INC,MISSOURI CITY,TX,Z99
90558,760414629.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70986.0,0.0,20.0,0.0,0.0,20124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91130.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25729.0,0.0,283.0,3239.0,5000.0,150.0,35030.0,0.0,69431.0,0.0,0.0,0.0,0.0,0.0,0.0,XI KAPPA LAMBDA EDUCATIONAL FOUNDATION INC,MISSOURI CITY,TX,Z99
