,EIN,nonpfrea,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,totreprtabled,totcomprelatede,totestcompf,totcntrbgfts,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,grsalesecur,grsalesothr,netgnls,grsincfndrsng,grsincgaming,grsalesinvent,miscrevtota,miscrevtot11b,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,rcvdpdtngcd,cstbasisecur,cstbasisothr,lessdirfndrsng,lessdirgaming,lesscstofgoods,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,totsupport,rntlexpnsreal,rntlexpnsprsnl,noemplyeesw3cnt,noindiv100kcnt,nocontractor100kcnt,NAME,CITY,STATE,NTEE_CD
251,731430837.0,7.0,0.0,0.0,0.0,0.0,167806.0,0.0,25221.0,307735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114772.0,23332.0,0.0,0.0,0.0,23332.0,405146.0,N,0.0,0.0,0.0,0.0,40693.0,0.0,0.0,0.0,0.0,142585.0,0.0,50777.0,0.0,0.0,40142.0,0.0,0.0,1911.0,0.0,0.0,0.0,7004.0,0.0,0.0,0.0,0.0,17370.0,42647.0,0.0,0.0,1013.0,0.0,8992.0,11745.0,6165.0,3063.0,3912.0,0.0,79187.0,0.0,416513.0,0.0,0.0,0.0,3.0,0.0,0.0,JOE MCGEE MINISTRIES INC,TULSA,OK,X21Z
252,731430837.0,7.0,0.0,0.0,0.0,0.0,95232.0,0.0,0.0,298179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84628.0,13119.0,0.0,0.0,0.0,13119.0,364204.0,N,0.0,0.0,0.0,0.0,31722.0,0.0,0.0,0.0,0.0,70103.0,0.0,37232.0,0.0,0.0,46091.0,0.0,0.0,2850.0,0.0,0.0,0.0,6821.0,0.0,0.0,0.0,0.0,20309.0,57587.0,0.0,0.0,1110.0,0.0,4221.0,11725.0,3932.0,2065.0,1212.0,0.0,97497.0,0.0,362755.0,0.0,0.0,0.0,3.0,0.0,0.0,JOE MCGEE MINISTRIES INC,TULSA,OK,X21Z
251,731430837.0,7.0,0.0,0.0,0.0,0.0,167806.0,0.0,25221.0,307735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114772.0,23332.0,0.0,0.0,0.0,23332.0,405146.0,N,0.0,0.0,0.0,0.0,40693.0,0.0,0.0,0.0,0.0,142585.0,0.0,50777.0,0.0,0.0,40142.0,0.0,0.0,1911.0,0.0,0.0,0.0,7004.0,0.0,0.0,0.0,0.0,17370.0,42647.0,0.0,0.0,1013.0,0.0,8992.0,11745.0,6165.0,3063.0,3912.0,0.0,79187.0,0.0,416513.0,0.0,0.0,0.0,3.0,0.0,0.0,JOE MCGEE MINISTRIES INC,TULSA,OK,X21Z
252,731430837.0,7.0,0.0,0.0,0.0,0.0,95232.0,0.0,0.0,298179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84628.0,13119.0,0.0,0.0,0.0,13119.0,364204.0,N,0.0,0.0,0.0,0.0,31722.0,0.0,0.0,0.0,0.0,70103.0,0.0,37232.0,0.0,0.0,46091.0,0.0,0.0,2850.0,0.0,0.0,0.0,6821.0,0.0,0.0,0.0,0.0,20309.0,57587.0,0.0,0.0,1110.0,0.0,4221.0,11725.0,3932.0,2065.0,1212.0,0.0,97497.0,0.0,362755.0,0.0,0.0,0.0,3.0,0.0,0.0,JOE MCGEE MINISTRIES INC,TULSA,OK,X21Z
291,232922409.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375935.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20122.0,0.0,0.0,0.0,0.0,0.0,261495.0,261495.0,649853.0,N,0.0,0.0,7850.0,0.0,0.0,0.0,0.0,0.0,0.0,15287.0,0.0,38872.0,0.0,0.0,3060.0,0.0,0.0,6258.0,0.0,0.0,0.0,0.0,0.0,6729.0,0.0,0.0,520.0,0.0,0.0,160.0,0.0,0.0,1552.0,13244.0,49268.0,4867.0,492.0,463.0,635.0,0.0,141407.0,0.0,0.0,0.0,3.0,0.0,0.0,JOHNSTOWN FREE MEDICAL CLINIC,JOHNSTOWN,PA,E32
292,232922409.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247575.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17239.0,0.0,0.0,0.0,0.0,0.0,1030986.0,1030986.0,1288046.0,N,0.0,0.0,7817.0,0.0,0.0,0.0,0.0,0.0,0.0,39976.0,0.0,26312.0,0.0,0.0,4529.0,0.0,0.0,7749.0,0.0,0.0,0.0,0.0,0.0,4283.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1548.0,11667.0,1070559.0,3268.0,1158.0,340.0,96.0,0.0,1171785.0,0.0,0.0,0.0,3.0,0.0,0.0,JOHNSTOWN FREE MEDICAL CLINIC,JOHNSTOWN,PA,E32
291,232922409.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375935.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20122.0,0.0,0.0,0.0,0.0,0.0,261495.0,261495.0,649853.0,N,0.0,0.0,7850.0,0.0,0.0,0.0,0.0,0.0,0.0,15287.0,0.0,38872.0,0.0,0.0,3060.0,0.0,0.0,6258.0,0.0,0.0,0.0,0.0,0.0,6729.0,0.0,0.0,520.0,0.0,0.0,160.0,0.0,0.0,1552.0,13244.0,49268.0,4867.0,492.0,463.0,635.0,0.0,141407.0,0.0,0.0,0.0,3.0,0.0,0.0,JOHNSTOWN FREE MEDICAL CLINIC,JOHNSTOWN,PA,E32
292,232922409.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247575.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17239.0,0.0,0.0,0.0,0.0,0.0,1030986.0,1030986.0,1288046.0,N,0.0,0.0,7817.0,0.0,0.0,0.0,0.0,0.0,0.0,39976.0,0.0,26312.0,0.0,0.0,4529.0,0.0,0.0,7749.0,0.0,0.0,0.0,0.0,0.0,4283.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1548.0,11667.0,1070559.0,3268.0,1158.0,340.0,96.0,0.0,1171785.0,0.0,0.0,0.0,3.0,0.0,0.0,JOHNSTOWN FREE MEDICAL CLINIC,JOHNSTOWN,PA,E32
378,160743059.0,9.0,0.0,0.0,0.0,0.0,103110.0,0.0,0.0,1147470.0,133902.0,-7397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300510.0,N,0.0,0.0,52996.0,0.0,0.0,0.0,148114.0,0.0,0.0,0.0,0.0,830865.0,0.0,44750.0,88328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62987.0,24311.0,0.0,0.0,66820.0,0.0,0.0,21904.0,4213.0,0.0,8591.0,12017.0,53119.0,28135.0,24105.0,22735.0,-110822.0,0.0,1330172.0,0.0,0.0,0.0,41.0,1.0,0.0,JEWISH FAMILY SERVICE OF ROCHESTER INC,ROCHESTER,NY,
379,160743059.0,9.0,0.0,0.0,0.0,0.0,86269.0,0.0,11544.0,1308945.0,158027.0,99808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586794.0,N,0.0,0.0,77318.0,0.0,0.0,0.0,84469.0,0.0,0.0,0.0,0.0,921735.0,0.0,75601.0,80934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56862.0,23850.0,0.0,0.0,76011.0,0.0,0.0,20297.0,4815.0,0.0,9273.0,14271.0,14873.0,25950.0,36364.0,137225.0,0.0,-53646.0,1528884.0,0.0,0.0,0.0,39.0,0.0,0.0,JEWISH FAMILY SERVICE OF ROCHESTER INC,ROCHESTER,NY,
378,160743059.0,9.0,0.0,0.0,0.0,0.0,103110.0,0.0,0.0,1147470.0,133902.0,-7397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300510.0,N,0.0,0.0,52996.0,0.0,0.0,0.0,148114.0,0.0,0.0,0.0,0.0,830865.0,0.0,44750.0,88328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62987.0,24311.0,0.0,0.0,66820.0,0.0,0.0,21904.0,4213.0,0.0,8591.0,12017.0,53119.0,28135.0,24105.0,22735.0,-110822.0,0.0,1330172.0,0.0,0.0,0.0,41.0,1.0,0.0,JEWISH FAMILY SERVICE OF ROCHESTER INC,ROCHESTER,NY,
379,160743059.0,9.0,0.0,0.0,0.0,0.0,86269.0,0.0,11544.0,1308945.0,158027.0,99808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586794.0,N,0.0,0.0,77318.0,0.0,0.0,0.0,84469.0,0.0,0.0,0.0,0.0,921735.0,0.0,75601.0,80934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56862.0,23850.0,0.0,0.0,76011.0,0.0,0.0,20297.0,4815.0,0.0,9273.0,14271.0,14873.0,25950.0,36364.0,137225.0,0.0,-53646.0,1528884.0,0.0,0.0,0.0,39.0,0.0,0.0,JEWISH FAMILY SERVICE OF ROCHESTER INC,ROCHESTER,NY,
382,562382848.0,7.0,0.0,0.0,0.0,0.0,5430.0,0.0,0.0,31827.0,183785.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218183.0,N,0.0,0.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,5430.0,0.0,32108.0,0.0,0.0,2872.0,0.0,20.0,8359.0,0.0,0.0,0.0,8958.0,0.0,1742.0,0.0,0.0,0.0,161.0,0.0,196.0,0.0,0.0,46717.0,5868.0,4414.0,15433.0,29238.0,14966.0,13278.0,0.0,189760.0,0.0,0.0,0.0,0.0,0.0,0.0,JEB STUART VOLUNTEER RESCUE SQUAD INC,PATRICK SPGS,VA,M23
383,562382848.0,7.0,0.0,0.0,0.0,0.0,7603.0,0.0,0.0,550.0,175312.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177199.0,N,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,7603.0,0.0,27235.0,0.0,0.0,2665.0,0.0,0.0,4459.0,0.0,0.0,0.0,10621.0,0.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41697.0,10029.0,5338.0,22376.0,18263.0,17005.0,15085.0,0.0,183640.0,0.0,0.0,0.0,0.0,0.0,0.0,JEB STUART VOLUNTEER RESCUE SQUAD INC,PATRICK SPGS,VA,M23
382,562382848.0,7.0,0.0,0.0,0.0,0.0,5430.0,0.0,0.0,31827.0,183785.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218183.0,N,0.0,0.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,5430.0,0.0,32108.0,0.0,0.0,2872.0,0.0,20.0,8359.0,0.0,0.0,0.0,8958.0,0.0,1742.0,0.0,0.0,0.0,161.0,0.0,196.0,0.0,0.0,46717.0,5868.0,4414.0,15433.0,29238.0,14966.0,13278.0,0.0,189760.0,0.0,0.0,0.0,0.0,0.0,0.0,JEB STUART VOLUNTEER RESCUE SQUAD INC,PATRICK SPGS,VA,M23
383,562382848.0,7.0,0.0,0.0,0.0,0.0,7603.0,0.0,0.0,550.0,175312.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177199.0,N,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,7603.0,0.0,27235.0,0.0,0.0,2665.0,0.0,0.0,4459.0,0.0,0.0,0.0,10621.0,0.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41697.0,10029.0,5338.0,22376.0,18263.0,17005.0,15085.0,0.0,183640.0,0.0,0.0,0.0,0.0,0.0,0.0,JEB STUART VOLUNTEER RESCUE SQUAD INC,PATRICK SPGS,VA,M23
397,582592577.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287767.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-6671.0,0.0,0.0,0.0,524.0,50.0,0.0,0.0,574.0,281707.0,N,0.0,6671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62225.0,0.0,0.0,5429.0,29268.0,0.0,9104.0,0.0,0.0,0.0,0.0,0.0,14781.0,0.0,0.0,0.0,0.0,0.0,923.0,0.0,0.0,113895.0,17621.0,78625.0,29279.0,4585.0,26963.0,144.0,0.0,392842.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNNY B MOORE TOWERS INC,ATLANTA,GA,L21
398,582592577.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327247.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-5693.0,0.0,0.0,0.0,1196.0,61.0,0.0,0.0,1257.0,322834.0,N,0.0,5693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53661.0,0.0,0.0,4907.0,30765.0,0.0,9020.0,0.0,0.0,0.0,0.0,0.0,12771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112396.0,18509.0,88308.0,32728.0,5261.0,27441.0,1581.0,0.0,397348.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNNY B MOORE TOWERS INC,ATLANTA,GA,L21
397,582592577.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287767.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-6671.0,0.0,0.0,0.0,524.0,50.0,0.0,0.0,574.0,281707.0,N,0.0,6671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62225.0,0.0,0.0,5429.0,29268.0,0.0,9104.0,0.0,0.0,0.0,0.0,0.0,14781.0,0.0,0.0,0.0,0.0,0.0,923.0,0.0,0.0,113895.0,17621.0,78625.0,29279.0,4585.0,26963.0,144.0,0.0,392842.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNNY B MOORE TOWERS INC,ATLANTA,GA,L21
398,582592577.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327247.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-5693.0,0.0,0.0,0.0,1196.0,61.0,0.0,0.0,1257.0,322834.0,N,0.0,5693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53661.0,0.0,0.0,4907.0,30765.0,0.0,9020.0,0.0,0.0,0.0,0.0,0.0,12771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112396.0,18509.0,88308.0,32728.0,5261.0,27441.0,1581.0,0.0,397348.0,0.0,0.0,0.0,0.0,0.0,0.0,JOHNNY B MOORE TOWERS INC,ATLANTA,GA,L21
402,646022403.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,13974.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33641.0,0.0,13644.0,0.0,0.0,0.0,0.0,0.0,41393.0,N,0.0,0.0,0.0,0.0,20123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15191.0,9313.0,3481.0,2995.0,7991.0,0.0,42946.0,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR AUXILIARY OF VICKSBURG MS INC,VICKSBURG,MS,
403,646022403.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,14663.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48667.0,0.0,14410.0,0.0,0.0,0.0,0.0,0.0,49167.0,N,0.0,0.0,20813.0,0.0,8530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,2248.0,1209.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,22978.0,8563.0,4084.0,2055.0,0.0,1621.0,50645.0,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR AUXILIARY OF VICKSBURG MS INC,VICKSBURG,MS,
402,646022403.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,13974.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33641.0,0.0,13644.0,0.0,0.0,0.0,0.0,0.0,41393.0,N,0.0,0.0,0.0,0.0,20123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15191.0,9313.0,3481.0,2995.0,7991.0,0.0,42946.0,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR AUXILIARY OF VICKSBURG MS INC,VICKSBURG,MS,
403,646022403.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,14663.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48667.0,0.0,14410.0,0.0,0.0,0.0,0.0,0.0,49167.0,N,0.0,0.0,20813.0,0.0,8530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,2248.0,1209.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,22978.0,8563.0,4084.0,2055.0,0.0,1621.0,50645.0,0.0,0.0,0.0,0.0,0.0,0.0,JUNIOR AUXILIARY OF VICKSBURG MS INC,VICKSBURG,MS,
517,476045558.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5598.0,0.0,30003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,23911.0,0.0,0.0,0.0,23911.0,60266.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4239.0,980.0,0.0,0.0,50596.0,0.0,0.0,0.0,0.0,0.0,2945.0,0.0,30.0,283.0,75.0,0.0,0.0,0.0,59148.0,0.0,0.0,0.0,0.0,0.0,0.0,JEFFERSON COUNTY HISTORICAL SOCIETY INC,FAIRBURY,NE,A82Z
