,EIN,nonpfrea,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,totreprtabled,totcomprelatede,totestcompf,totcntrbgfts,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,grsalesecur,grsalesothr,netgnls,grsincfndrsng,grsincgaming,grsalesinvent,miscrevtota,miscrevtot11b,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,rcvdpdtngcd,cstbasisecur,cstbasisothr,lessdirfndrsng,lessdirgaming,lesscstofgoods,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,totsupport,rntlexpnsreal,rntlexpnsprsnl,noemplyeesw3cnt,noindiv100kcnt,nocontractor100kcnt,NAME,CITY,STATE,NTEE_CD
11675,50309859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,188396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27343.0,818.0,0.0,0.0,28161.0,216558.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6204.0,0.0,0.0,0.0,5499.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39495.0,0.0,0.0,0.0,101317.0,0.0,83633.0,12203.0,24843.0,1432.0,346.0,0.0,0.0,0.0,275442.0,0.0,0.0,0.0,0.0,0.0,0.0,ZETA BETA TAU FRATERNITY,KINGSTON,RI,
11834,590668171.0,0.0,0.0,0.0,0.0,0.0,38906.0,0.0,0.0,63906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113551.0,0.0,1633.0,2085.0,810.0,200.0,227.0,3322.0,112130.0,N,0.0,0.0,69351.0,0.0,931.0,0.0,2500.0,0.0,0.0,38906.0,0.0,24806.0,0.0,0.0,5511.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,3880.0,21316.0,0.0,0.0,6292.0,521.0,0.0,0.0,21.0,0.0,0.0,3570.0,294.0,0.0,0.0,0.0,0.0,0.0,108267.0,0.0,0.0,0.0,4.0,0.0,0.0,ZEPHYRHILLS CHAMBER OF COMMERCE INC,ZEPHYRHILLS,FL,
11884,541997491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311810.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311885.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24528.0,0.0,3232.0,5811.0,0.0,0.0,3916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101488.0,72586.0,14847.0,2841.0,5305.0,0.0,330104.0,0.0,0.0,0.0,4.0,0.0,0.0,ZETA TAU HOUSE CORPORATION OF KAPPA DELTA SORORITY,LEXINGTON,VA,B83
12052,562275993.0,9.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,309183.0,83072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,0.0,0.0,0.0,0.0,0.0,389342.0,N,0.0,0.0,0.0,0.0,3941.0,0.0,0.0,0.0,0.0,10000.0,0.0,132780.0,0.0,0.0,11839.0,0.0,0.0,3775.0,0.0,0.0,0.0,0.0,3261.0,4427.0,0.0,0.0,0.0,52318.0,0.0,0.0,0.0,0.0,10299.0,58801.0,42071.0,21703.0,2860.0,370.0,33784.0,0.0,388288.0,0.0,0.0,0.0,13.0,0.0,0.0,ZAP FITNESS FOUNDATION INC,BLOWING ROCK,NC,N30
13108,274978067.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198199.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.0,0.0,1950.0,0.0,0.0,18037.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,42.0,0.0,0.0,0.0,0.0,197952.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAKA INTERNATIONAL FRIENDS INC,NEW YORK,NY,T30
13109,274978067.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89370.0,N,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,79700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,88182.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAKA INTERNATIONAL FRIENDS INC,NEW YORK,NY,T30
13108,274978067.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198199.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.0,0.0,1950.0,0.0,0.0,18037.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,42.0,0.0,0.0,0.0,0.0,197952.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAKA INTERNATIONAL FRIENDS INC,NEW YORK,NY,T30
13109,274978067.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89370.0,N,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,79700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,88182.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAKA INTERNATIONAL FRIENDS INC,NEW YORK,NY,T30
13252,316050212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14563.0,433788.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,218.0,448585.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74625.0,0.0,0.0,10521.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,7594.0,0.0,0.0,76981.0,0.0,0.0,3283.0,392.0,0.0,0.0,4737.0,127566.0,107366.0,2346.0,2091.0,1025.0,0.0,419267.0,0.0,0.0,0.0,3.0,0.0,0.0,ZACO INC,COLUMBUS,OH,
15578,436144628.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104265.0,0.0,15592.0,0.0,0.0,0.0,0.0,127505.0,0.0,-6536.0,10706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118062.0,N,134041.0,0.0,5965.0,0.0,0.0,40785.0,46070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89073.0,0.0,0.0,0.0,0.0,0.0,0.0,ZONTA CLUB OF ST LOUIS CHARITABLE TRUST,ST LOUIS,MO,
16001,237047685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201106.0,325869.0,3049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225230.0,0.0,3430.0,31676.0,0.0,0.0,0.0,31676.0,663704.0,N,0.0,0.0,121877.0,0.0,4779.0,160305.0,39755.0,5800.0,12012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2424.0,0.0,0.0,0.0,53152.0,5963.0,12478.0,6394.0,0.0,900.0,57585.0,0.0,257958.0,0.0,24182.0,853.0,1890.0,8560.0,0.0,0.0,0.0,0.0,0.0,650311.0,0.0,0.0,0.0,0.0,0.0,0.0,ZONTA INTERNATIONAL,OAKBROOK,IL,
16090,741886542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266341.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267034.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30187.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,8214.0,0.0,0.0,127099.0,0.0,0.0,0.0,0.0,0.0,40391.0,0.0,0.0,19061.0,697.0,2612.0,0.0,0.0,228426.0,0.0,0.0,0.0,3.0,0.0,0.0,ZETA LAMBDA CHAPTER ALPHA DELTA PI HOUSE CORPORATION,COLLEGE STA,TX,
16091,741886542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11828.0,339821.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352140.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27825.0,0.0,0.0,5993.0,0.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0,2845.0,0.0,0.0,157622.0,0.0,0.0,0.0,16913.0,0.0,45631.0,5836.0,905.0,238.0,0.0,0.0,0.0,0.0,265459.0,0.0,0.0,0.0,3.0,0.0,0.0,ZETA LAMBDA CHAPTER ALPHA DELTA PI HOUSE CORPORATION,COLLEGE STA,TX,
16090,741886542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266341.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267034.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30187.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,8214.0,0.0,0.0,127099.0,0.0,0.0,0.0,0.0,0.0,40391.0,0.0,0.0,19061.0,697.0,2612.0,0.0,0.0,228426.0,0.0,0.0,0.0,3.0,0.0,0.0,ZETA LAMBDA CHAPTER ALPHA DELTA PI HOUSE CORPORATION,COLLEGE STA,TX,
16091,741886542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11828.0,339821.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352140.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27825.0,0.0,0.0,5993.0,0.0,0.0,1651.0,0.0,0.0,0.0,0.0,0.0,2845.0,0.0,0.0,157622.0,0.0,0.0,0.0,16913.0,0.0,45631.0,5836.0,905.0,238.0,0.0,0.0,0.0,0.0,265459.0,0.0,0.0,0.0,3.0,0.0,0.0,ZETA LAMBDA CHAPTER ALPHA DELTA PI HOUSE CORPORATION,COLLEGE STA,TX,
17463,886008086.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8951.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15655.0,0.0,0.0,0.0,0.0,0.0,12569.0,N,0.0,0.0,0.0,0.0,12206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.0,787.0,0.0,0.0,0.0,0.0,0.0,1839.0,3636.0,3575.0,2066.0,1847.0,3373.0,0.0,21433.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAZPIAK BAT BASQUE CLUB,RENO,NV,A230
17464,886008086.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12593.0,0.0,0.0,0.0,0.0,0.0,15560.0,N,0.0,0.0,0.0,0.0,3242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,1087.0,0.0,0.0,2870.0,767.0,0.0,0.0,0.0,0.0,0.0,1839.0,1500.0,1000.0,998.0,928.0,600.0,457.0,12746.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAZPIAK BAT BASQUE CLUB,RENO,NV,A230
17463,886008086.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8951.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15655.0,0.0,0.0,0.0,0.0,0.0,12569.0,N,0.0,0.0,0.0,0.0,12206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3610.0,787.0,0.0,0.0,0.0,0.0,0.0,1839.0,3636.0,3575.0,2066.0,1847.0,3373.0,0.0,21433.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAZPIAK BAT BASQUE CLUB,RENO,NV,A230
17464,886008086.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12593.0,0.0,0.0,0.0,0.0,0.0,15560.0,N,0.0,0.0,0.0,0.0,3242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,1087.0,0.0,0.0,2870.0,767.0,0.0,0.0,0.0,0.0,0.0,1839.0,1500.0,1000.0,998.0,928.0,600.0,457.0,12746.0,0.0,0.0,0.0,0.0,0.0,0.0,ZAZPIAK BAT BASQUE CLUB,RENO,NV,A230
17962,611101882.0,7.0,0.0,0.0,0.0,0.0,105748.0,0.0,7242.0,135231.0,2737035.0,18179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522.0,0.0,12310.0,284.0,0.0,0.0,0.0,284.0,2870192.0,N,0.0,0.0,27872.0,0.0,10497.0,0.0,0.0,0.0,0.0,0.0,0.0,2083529.0,0.0,145436.0,150654.0,21155.0,0.0,14525.0,0.0,0.0,0.0,71020.0,759.0,77699.0,0.0,0.0,130282.0,33032.0,0.0,0.0,317.0,0.0,30486.0,0.0,76050.0,39739.0,32193.0,29263.0,22243.0,0.0,2958382.0,0.0,0.0,0.0,198.0,0.0,0.0,ZOOM GROUP INC,LOUISVILLE,KY,
18303,630730042.0,7.0,0.0,0.0,0.0,0.0,40587.0,0.0,0.0,32872.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32876.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23184.0,0.0,8354.0,0.0,3017.0,2414.0,0.0,0.0,4168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3416.0,3957.0,0.0,0.0,0.0,0.0,0.0,0.0,7890.0,5700.0,3350.0,1142.0,1674.0,0.0,68266.0,0.0,0.0,0.0,2.0,0.0,0.0,ZELPHAS CULTURAL DEVELOPMENT CORPORATION INC,TUSCALOOSA,AL,
19885,351523154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18640.0,219339.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,4685.0,0.0,0.0,0.0,4685.0,237012.0,N,0.0,0.0,0.0,0.0,6992.0,0.0,0.0,0.0,0.0,0.0,0.0,121022.0,0.0,5609.0,10406.0,0.0,0.0,0.0,0.0,0.0,0.0,18762.0,574.0,908.0,1099.0,0.0,13075.0,7117.0,0.0,4631.0,0.0,0.0,0.0,950.0,19304.0,14292.0,7586.0,3603.0,6047.0,0.0,234985.0,0.0,0.0,0.0,11.0,0.0,0.0,ZIONSVILLE SWIM CLUB INC,ZIONSVILLE,IN,N67
24135,363314976.0,7.0,0.0,0.0,0.0,0.0,118000.0,0.0,0.0,1804002.0,0.0,58337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773082.0,N,0.0,0.0,96317.0,0.0,0.0,0.0,4429.0,0.0,0.0,118000.0,0.0,1080039.0,37787.0,223137.0,59837.0,0.0,0.0,19600.0,0.0,0.0,0.0,101804.0,11349.0,12364.0,0.0,0.0,82299.0,7110.0,0.0,0.0,0.0,0.0,58468.0,20477.0,13087.0,8314.0,3331.0,1663.0,3651.0,0.0,1866746.0,0.0,0.0,0.0,20.0,1.0,0.0,ZACHARIAS SEXUAL ABUSE CENTER,GURNEE,IL,I73Z
25082,310537171.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808303.0,734281.0,13370.0,0.0,0.0,228845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5718599.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936169.0,0.0,0.0,895014.0,0.0,20293.0,0.0,0.0,0.0,0.0,21870.0,0.0,0.0,0.0,0.0,375818.0,0.0,0.0,0.0,83613.0,0.0,1134098.0,230515.0,793191.0,528573.0,313611.0,259569.0,264258.0,0.0,7856592.0,0.0,66200.0,0.0,0.0,0.0,0.0,ZOOLOGICAL SOCIETY OF CINCINNATI,CINCINNATI,OH,D500
25083,310537171.0,9.0,0.0,0.0,0.0,0.0,1102182.0,0.0,120383.0,25313036.0,11028171.0,38226.0,0.0,0.0,2117400.0,0.0,0.0,0.0,0.0,521419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38637833.0,N,0.0,0.0,380419.0,0.0,0.0,134691.0,0.0,40000.0,0.0,979246.0,0.0,11895716.0,0.0,0.0,3567154.0,60930.0,69203.0,64566.0,0.0,0.0,0.0,42480.0,0.0,0.0,0.0,0.0,1205570.0,0.0,0.0,0.0,365440.0,0.0,4688994.0,936080.0,3088050.0,2757105.0,2312205.0,1223278.0,0.0,1375026.0,34805734.0,0.0,0.0,0.0,617.0,7.0,0.0,ZOOLOGICAL SOCIETY OF CINCINNATI,CINCINNATI,OH,D500
