,EIN,nonpfrea,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,totreprtabled,totcomprelatede,totestcompf,totcntrbgfts,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,grsalesecur,grsalesothr,netgnls,grsincfndrsng,grsincgaming,grsalesinvent,miscrevtota,miscrevtot11b,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,rcvdpdtngcd,cstbasisecur,cstbasisothr,lessdirfndrsng,lessdirgaming,lesscstofgoods,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,totsupport,rntlexpnsreal,rntlexpnsprsnl,noemplyeesw3cnt,noindiv100kcnt,nocontractor100kcnt,NAME,CITY,STATE,NTEE_CD
529,61599241.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45326.0,0.0,8878.0,0.0,0.0,0.0,0.0,10032.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54342.0,N,9894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22396.0,22396.0,0.0,0.0,0.0,0.0,0.0,KENT LAND TRUST FOUNDATION INC,KENT,CT,C340
538,113539491.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174614.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,6725.0,0.0,0.0,0.0,12889.0,0.0,0.0,0.0,0.0,0.0,1310.0,1135.0,940.0,4209.0,9463.0,0.0,0.0,246452.0,0.0,0.0,0.0,0.0,0.0,0.0,KEREN BNEI TORAH,BROOKLYN,NY,X30
557,266077299.0,0.0,0.0,0.0,0.0,0.0,0.0,1168988.0,0.0,0.0,4569524.0,361529.0,0.0,0.0,0.0,0.0,399604.0,0.0,399604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5330657.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4747495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4822.0,10000.0,0.0,0.0,50936.0,92728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4905981.0,0.0,0.0,0.0,0.0,0.0,0.0,KNOXVILLE UTILITIES BOARD OTHER POST-EMPLOYMENT BENEFITS TRUST,KNOXVILLE,TN,Y44
814,521714111.0,7.0,0.0,0.0,0.0,0.0,695313.0,0.0,40824.0,2739564.0,134241.0,232889.0,0.0,0.0,0.0,0.0,3867724.0,0.0,-273883.0,561723.0,0.0,0.0,24548.0,0.0,0.0,0.0,24548.0,3205092.0,N,4141607.0,0.0,213990.0,0.0,0.0,0.0,0.0,0.0,0.0,500503.0,0.0,1046578.0,47456.0,122928.0,105661.0,0.0,5372.0,20050.0,0.0,0.0,0.0,39896.0,0.0,35960.0,0.0,0.0,611682.0,20618.0,0.0,0.0,0.0,0.0,91218.0,5120.0,655872.0,59506.0,19771.0,98000.0,0.0,0.0,3486191.0,0.0,0.0,0.0,25.0,5.0,0.0,KOREA SOCIETY,NEW YORK,NY,Q200
815,521714111.0,7.0,0.0,0.0,0.0,0.0,749331.0,0.0,56250.0,2985507.0,105498.0,282974.0,0.0,0.0,0.0,0.0,218203.0,0.0,-15337.0,330600.0,0.0,0.0,67578.0,0.0,0.0,0.0,67578.0,3393692.0,N,233540.0,0.0,363128.0,0.0,0.0,0.0,0.0,0.0,0.0,558550.0,0.0,941372.0,35885.0,96693.0,104183.0,0.0,3039.0,11330.0,0.0,0.0,0.0,22523.0,0.0,30460.0,0.0,0.0,635863.0,14893.0,0.0,0.0,0.0,0.0,91779.0,5284.0,548420.0,45893.0,29467.0,0.0,0.0,0.0,3175634.0,0.0,0.0,0.0,23.0,4.0,0.0,KOREA SOCIETY,NEW YORK,NY,Q200
814,521714111.0,7.0,0.0,0.0,0.0,0.0,695313.0,0.0,40824.0,2739564.0,134241.0,232889.0,0.0,0.0,0.0,0.0,3867724.0,0.0,-273883.0,561723.0,0.0,0.0,24548.0,0.0,0.0,0.0,24548.0,3205092.0,N,4141607.0,0.0,213990.0,0.0,0.0,0.0,0.0,0.0,0.0,500503.0,0.0,1046578.0,47456.0,122928.0,105661.0,0.0,5372.0,20050.0,0.0,0.0,0.0,39896.0,0.0,35960.0,0.0,0.0,611682.0,20618.0,0.0,0.0,0.0,0.0,91218.0,5120.0,655872.0,59506.0,19771.0,98000.0,0.0,0.0,3486191.0,0.0,0.0,0.0,25.0,5.0,0.0,KOREA SOCIETY,NEW YORK,NY,Q200
815,521714111.0,7.0,0.0,0.0,0.0,0.0,749331.0,0.0,56250.0,2985507.0,105498.0,282974.0,0.0,0.0,0.0,0.0,218203.0,0.0,-15337.0,330600.0,0.0,0.0,67578.0,0.0,0.0,0.0,67578.0,3393692.0,N,233540.0,0.0,363128.0,0.0,0.0,0.0,0.0,0.0,0.0,558550.0,0.0,941372.0,35885.0,96693.0,104183.0,0.0,3039.0,11330.0,0.0,0.0,0.0,22523.0,0.0,30460.0,0.0,0.0,635863.0,14893.0,0.0,0.0,0.0,0.0,91779.0,5284.0,548420.0,45893.0,29467.0,0.0,0.0,0.0,3175634.0,0.0,0.0,0.0,23.0,4.0,0.0,KOREA SOCIETY,NEW YORK,NY,Q200
844,61257251.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165686.0,0.0,130.0,0.0,0.0,8260.0,0.0,0.0,0.0,-147.0,11010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165672.0,N,147.0,0.0,19267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2850.0,0.0,0.0,0.0,5062.0,0.0,5357.0,2755.0,0.0,2101.0,0.0,0.0,130.0,0.0,0.0,12035.0,6582.0,41635.0,3016.0,1400.0,0.0,0.0,0.0,107923.0,0.0,0.0,0.0,0.0,0.0,0.0,KENT LAND TRUST INC,KENT,CT,C340
1027,521920903.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715303.0,526596.0,5758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247657.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145839.0,0.0,23743.0,15425.0,0.0,0.0,8009.0,0.0,0.0,0.0,0.0,1101.0,8730.0,0.0,0.0,0.0,0.0,0.0,0.0,198303.0,0.0,136034.0,31407.0,99886.0,207216.0,6002.0,59640.0,127234.0,0.0,1068569.0,0.0,0.0,0.0,0.0,0.0,0.0,KISH HOUSING INC,ROCKVILLE,MD,L20Z
1043,481070796.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612380.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612458.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79192.0,0.0,0.0,7071.0,0.0,0.0,805.0,7096.0,0.0,0.0,63861.0,4727.0,1554.0,0.0,0.0,9764.0,6599.0,0.0,2149.0,0.0,0.0,568.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,184566.0,0.0,0.0,0.0,3.0,0.0,0.0,KANSAS COALITION AGAINST THE DEATH PENALTY INC,TOPEKA,KS,
1044,481070796.0,7.0,0.0,0.0,0.0,0.0,54574.0,0.0,0.0,64670.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64727.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53051.0,0.0,118021.0,0.0,6750.0,14708.0,0.0,50.0,7896.0,3923.0,0.0,0.0,44205.0,11352.0,6585.0,0.0,0.0,17500.0,6640.0,0.0,1973.0,0.0,0.0,393.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,295420.0,0.0,0.0,0.0,6.0,0.0,0.0,KANSAS COALITION AGAINST THE DEATH PENALTY INC,TOPEKA,KS,
1043,481070796.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612380.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612458.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79192.0,0.0,0.0,7071.0,0.0,0.0,805.0,7096.0,0.0,0.0,63861.0,4727.0,1554.0,0.0,0.0,9764.0,6599.0,0.0,2149.0,0.0,0.0,568.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,184566.0,0.0,0.0,0.0,3.0,0.0,0.0,KANSAS COALITION AGAINST THE DEATH PENALTY INC,TOPEKA,KS,
1044,481070796.0,7.0,0.0,0.0,0.0,0.0,54574.0,0.0,0.0,64670.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64727.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53051.0,0.0,118021.0,0.0,6750.0,14708.0,0.0,50.0,7896.0,3923.0,0.0,0.0,44205.0,11352.0,6585.0,0.0,0.0,17500.0,6640.0,0.0,1973.0,0.0,0.0,393.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,295420.0,0.0,0.0,0.0,6.0,0.0,0.0,KANSAS COALITION AGAINST THE DEATH PENALTY INC,TOPEKA,KS,
1072,911390021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5491.0,13934.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34581.0,N,0.0,0.0,81161.0,0.0,0.0,250.0,3545.0,0.0,0.0,0.0,0.0,4660.0,0.0,0.0,733.0,0.0,0.0,600.0,0.0,0.0,0.0,81.0,1858.0,134.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,3243.0,5828.0,3791.0,2469.0,769.0,1512.0,0.0,29780.0,0.0,0.0,0.0,11.0,0.0,0.0,KOMO KULSHAN SKI CLUB,BELLINGHAM,WA,N60
1073,911390021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.0,13613.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34272.0,N,0.0,0.0,78268.0,0.0,0.0,0.0,4415.0,0.0,0.0,0.0,0.0,6120.0,0.0,0.0,1287.0,0.0,0.0,881.0,0.0,0.0,0.0,19.0,1805.0,132.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,4158.0,411.0,1421.0,2145.0,9520.0,0.0,1005.0,34751.0,0.0,0.0,0.0,9.0,0.0,0.0,KOMO KULSHAN SKI CLUB,BELLINGHAM,WA,N60
1072,911390021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5491.0,13934.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34581.0,N,0.0,0.0,81161.0,0.0,0.0,250.0,3545.0,0.0,0.0,0.0,0.0,4660.0,0.0,0.0,733.0,0.0,0.0,600.0,0.0,0.0,0.0,81.0,1858.0,134.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,3243.0,5828.0,3791.0,2469.0,769.0,1512.0,0.0,29780.0,0.0,0.0,0.0,11.0,0.0,0.0,KOMO KULSHAN SKI CLUB,BELLINGHAM,WA,N60
1073,911390021.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.0,13613.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34272.0,N,0.0,0.0,78268.0,0.0,0.0,0.0,4415.0,0.0,0.0,0.0,0.0,6120.0,0.0,0.0,1287.0,0.0,0.0,881.0,0.0,0.0,0.0,19.0,1805.0,132.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,4158.0,411.0,1421.0,2145.0,9520.0,0.0,1005.0,34751.0,0.0,0.0,0.0,9.0,0.0,0.0,KOMO KULSHAN SKI CLUB,BELLINGHAM,WA,N60
1114,610512095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52001.0,750.0,2155.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41102.0,N,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,101.0,0.0,0.0,7436.0,0.0,1824.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,4658.0,0.0,1097.0,0.0,0.0,3145.0,0.0,0.0,10740.0,0.0,0.0,2468.0,0.0,3413.0,1200.0,1850.0,15.0,2781.0,0.0,49178.0,0.0,31804.0,0.0,0.0,0.0,0.0,KENTUCKY FARM BUREAU FEDERATION,LAGRANGE,KY,
1115,610512095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48404.0,5252.0,1258.0,0.0,0.0,19617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45687.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7436.0,0.0,2147.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,4657.0,0.0,575.0,0.0,0.0,2646.0,0.0,0.0,7257.0,0.0,0.0,2444.0,0.0,3569.0,1200.0,775.0,15.0,2706.0,0.0,35877.0,0.0,28844.0,0.0,0.0,0.0,0.0,KENTUCKY FARM BUREAU FEDERATION,LAGRANGE,KY,
1114,610512095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52001.0,750.0,2155.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41102.0,N,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,101.0,0.0,0.0,7436.0,0.0,1824.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,4658.0,0.0,1097.0,0.0,0.0,3145.0,0.0,0.0,10740.0,0.0,0.0,2468.0,0.0,3413.0,1200.0,1850.0,15.0,2781.0,0.0,49178.0,0.0,31804.0,0.0,0.0,0.0,0.0,KENTUCKY FARM BUREAU FEDERATION,LAGRANGE,KY,
1115,610512095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48404.0,5252.0,1258.0,0.0,0.0,19617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45687.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7436.0,0.0,2147.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,4657.0,0.0,575.0,0.0,0.0,2646.0,0.0,0.0,7257.0,0.0,0.0,2444.0,0.0,3569.0,1200.0,775.0,15.0,2706.0,0.0,35877.0,0.0,28844.0,0.0,0.0,0.0,0.0,KENTUCKY FARM BUREAU FEDERATION,LAGRANGE,KY,
1192,742205939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273776.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14775.0,0.0,0.0,0.0,0.0,0.0,7255.0,0.0,0.0,117350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27586.0,25347.0,20787.0,8288.0,22952.0,0.0,244339.0,0.0,0.0,0.0,0.0,0.0,0.0,KAPPA DELTA SORORITY,AUSTIN,TX,
1193,742205939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304692.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17989.0,0.0,0.0,0.0,0.0,0.0,4999.0,0.0,0.0,114700.0,0.0,0.0,7570.0,0.0,0.0,0.0,0.0,55532.0,51451.0,34187.0,12269.0,27040.0,0.0,325737.0,0.0,0.0,0.0,0.0,0.0,0.0,KAPPA DELTA SORORITY,AUSTIN,TX,
