GHO,Indicator,Year,Region_code,WHO_region,WORLDBANKINCOMEGROUPCODE,World_Bank_income_group,Country_Code,Country,Numeric_Value
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1991,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1999,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,97
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,97
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2007,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,94
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1993,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1994,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2000,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,92
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1981,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,0
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1988,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,34
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1990,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,20
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1995,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,41
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1997,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,38
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2004,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,48
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,53
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1980,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,0
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1982,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,0
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1987,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,55
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1989,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,48
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1996,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,62
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1998,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,62
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2005,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,45
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2007,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,88
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2012,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,97
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1981,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,90
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1988,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1990,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,88
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,85
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_HI,High-income,AND,Andorra,90
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_HI,High-income,AND,Andorra,97
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_HI,High-income,AND,Andorra,91
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2008,EUR,Europe,WB_HI,High-income,AND,Andorra,98
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1980,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,34
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1982,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,41
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1989,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,78
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1991,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,82
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1998,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2000,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2005,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2007,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1981,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,77
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1983,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,67
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1989,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,89
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1990,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,93
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1992,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,92
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1993,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1994,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2004,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2008,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2009,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2012,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,94
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1992,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,93
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1995,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1996,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,89
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,92
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,91
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,94
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,92
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1987,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,89
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1990,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,89
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1991,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,87
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1994,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,91
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1997,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,93
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2008,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1990,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,86
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1993,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,86
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1994,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,86
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1996,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,87
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2010,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,94
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2011,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,94
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1981,EUR,Europe,WB_HI,High-income,AUT,Austria,25
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1982,EUR,Europe,WB_HI,High-income,AUT,Austria,25
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1984,EUR,Europe,WB_HI,High-income,AUT,Austria,30
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1996,EUR,Europe,WB_HI,High-income,AUT,Austria,87
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1998,EUR,Europe,WB_HI,High-income,AUT,Austria,78
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_HI,High-income,AUT,Austria,65
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_HI,High-income,AUT,Austria,78
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_HI,High-income,AUT,Austria,79
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,68
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,66
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,67
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,65
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2007,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,66
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2009,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,67
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2010,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,67
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1994,AFR,Africa,WB_LI,Low-income,BDI,Burundi,42
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1996,AFR,Africa,WB_LI,Low-income,BDI,Burundi,79
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2003,AFR,Africa,WB_LI,Low-income,BDI,Burundi,76
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2005,AFR,Africa,WB_LI,Low-income,BDI,Burundi,87
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2010,AFR,Africa,WB_LI,Low-income,BDI,Burundi,92
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2012,AFR,Africa,WB_LI,Low-income,BDI,Burundi,93
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1986,EUR,Europe,WB_HI,High-income,BEL,Belgium,90
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1988,EUR,Europe,WB_HI,High-income,BEL,Belgium,75
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1995,EUR,Europe,WB_HI,High-income,BEL,Belgium,85
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_HI,High-income,BEL,Belgium,76
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_HI,High-income,BEL,Belgium,82
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_HI,High-income,BEL,Belgium,82
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2011,EUR,Europe,WB_HI,High-income,BEL,Belgium,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1980,AFR,Africa,WB_LI,Low-income,BEN,Benin,0
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1987,AFR,Africa,WB_LI,Low-income,BEN,Benin,26
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1989,AFR,Africa,WB_LI,Low-income,BEN,Benin,48
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1994,AFR,Africa,WB_LI,Low-income,BEN,Benin,78
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1996,AFR,Africa,WB_LI,Low-income,BEN,Benin,60
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2003,AFR,Africa,WB_LI,Low-income,BEN,Benin,65
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2005,AFR,Africa,WB_LI,Low-income,BEN,Benin,61
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2012,AFR,Africa,WB_LI,Low-income,BEN,Benin,72
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1981,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,0
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1986,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,40
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1988,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,52
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1990,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,79
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1995,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,43
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1997,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,41
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2004,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,78
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,88
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2011,AFR,Africa,WB_LI,Low-income,BFA,Burkina Faso,89
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1980,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,0
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1982,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,1
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1987,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,6
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1989,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,53
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1996,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,69
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1998,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,72
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2005,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,94
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2007,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2012,SEAR,South-East Asia,WB_LI,Low-income,BGD,Bangladesh,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1981,EUR,Europe,WB_UMI,Upper-middle-income,BGR,Bulgaria,98
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1988,EUR,Europe,WB_UMI,Upper-middle-income,BGR,Bulgaria,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1990,EUR,Europe,WB_UMI,Upper-middle-income,BGR,Bulgaria,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_UMI,Upper-middle-income,BGR,Bulgaria,93
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_UMI,Upper-middle-income,BGR,Bulgaria,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_UMI,Upper-middle-income,BGR,Bulgaria,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_UMI,Upper-middle-income,BGR,Bulgaria,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1980,EMR,Eastern Mediterranean,WB_HI,High-income,BHR,Bahrain,45
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1982,EMR,Eastern Mediterranean,WB_HI,High-income,BHR,Bahrain,54
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1989,EMR,Eastern Mediterranean,WB_HI,High-income,BHR,Bahrain,85
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1991,EMR,Eastern Mediterranean,WB_HI,High-income,BHR,Bahrain,88
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1996,EMR,Eastern Mediterranean,WB_HI,High-income,BHR,Bahrain,95
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1998,EMR,Eastern Mediterranean,WB_HI,High-income,BHR,Bahrain,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2005,EMR,Eastern Mediterranean,WB_HI,High-income,BHR,Bahrain,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2007,EMR,Eastern Mediterranean,WB_HI,High-income,BHR,Bahrain,99
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1982,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,8
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1983,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,9
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1984,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,14
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1985,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,14
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1986,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,14
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1999,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,31
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2000,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,27
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2001,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,37
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2002,EMR,Eastern Mediterranean,WB_LI,Low-income,AFG,Afghanistan,35
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1983,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,26
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1984,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,35
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1985,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,44
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1986,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,44
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2000,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,41
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2001,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,72
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2002,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,74
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),2003,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,62
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1983,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,96
WHS8_110,Measles (MCV) immunization coverage among 1-year-olds (%),1984,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,96
