Country,Year,WORLDBANKINCOMEGROUPCODE,Numeric_Value,Indicator
Armenia,2004,2,96,BCG immunization coverage among 1-year-olds (%)
Armenia,2005,2,94,BCG immunization coverage among 1-year-olds (%)
Armenia,2006,2,91,BCG immunization coverage among 1-year-olds (%)
Armenia,2007,2,94,BCG immunization coverage among 1-year-olds (%)
Armenia,2008,2,98,BCG immunization coverage among 1-year-olds (%)
Armenia,2009,2,99,BCG immunization coverage among 1-year-olds (%)
Armenia,2010,2,95,BCG immunization coverage among 1-year-olds (%)
Armenia,2011,2,96,BCG immunization coverage among 1-year-olds (%)
Armenia,2012,2,96,BCG immunization coverage among 1-year-olds (%)
Austria,1980,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1981,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1982,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1983,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1984,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1985,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1986,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1987,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1988,4,90,BCG immunization coverage among 1-year-olds (%)
Austria,1989,4,90,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,1992,2,69,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,1993,2,74,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,1994,2,77,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,1995,2,76,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,1996,2,76,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,1997,2,77,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,1998,2,79,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,1999,2,82,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2000,2,81,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2001,2,83,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2002,2,82,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2003,2,83,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2004,2,82,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2005,2,82,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2006,2,83,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2007,2,82,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2008,2,82,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2009,2,82,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2010,2,82,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2011,2,83,BCG immunization coverage among 1-year-olds (%)
Azerbaijan,2012,2,82,BCG immunization coverage among 1-year-olds (%)
Burundi,1980,1,0,BCG immunization coverage among 1-year-olds (%)
Burundi,1981,1,59,BCG immunization coverage among 1-year-olds (%)
Burundi,1982,1,56,BCG immunization coverage among 1-year-olds (%)
Burundi,1983,1,52,BCG immunization coverage among 1-year-olds (%)
Burundi,1984,1,46,BCG immunization coverage among 1-year-olds (%)
Burundi,1985,1,52,BCG immunization coverage among 1-year-olds (%)
Burundi,1986,1,77,BCG immunization coverage among 1-year-olds (%)
Burundi,1987,1,82,BCG immunization coverage among 1-year-olds (%)
Burundi,1988,1,54,BCG immunization coverage among 1-year-olds (%)
Burundi,1989,1,99,BCG immunization coverage among 1-year-olds (%)
Burundi,1990,1,97,BCG immunization coverage among 1-year-olds (%)
Burundi,1991,1,87,BCG immunization coverage among 1-year-olds (%)
Burundi,1992,1,90,BCG immunization coverage among 1-year-olds (%)
Burundi,1993,1,73,BCG immunization coverage among 1-year-olds (%)
Burundi,1995,1,92,BCG immunization coverage among 1-year-olds (%)
Burundi,1996,1,90,BCG immunization coverage among 1-year-olds (%)
Burundi,1997,1,87,BCG immunization coverage among 1-year-olds (%)
Burundi,1998,1,86,BCG immunization coverage among 1-year-olds (%)
Burundi,1999,1,84,BCG immunization coverage among 1-year-olds (%)
Burundi,2000,1,85,BCG immunization coverage among 1-year-olds (%)
Burundi,2001,1,87,BCG immunization coverage among 1-year-olds (%)
Burundi,2002,1,88,BCG immunization coverage among 1-year-olds (%)
Burundi,2003,1,90,BCG immunization coverage among 1-year-olds (%)
Burundi,2004,1,91,BCG immunization coverage among 1-year-olds (%)
Burundi,2005,1,89,BCG immunization coverage among 1-year-olds (%)
Burundi,2006,1,98,BCG immunization coverage among 1-year-olds (%)
Burundi,2007,1,97,BCG immunization coverage among 1-year-olds (%)
Burundi,2008,1,99,BCG immunization coverage among 1-year-olds (%)
Burundi,2009,1,98,BCG immunization coverage among 1-year-olds (%)
Burundi,2010,1,93,BCG immunization coverage among 1-year-olds (%)
Burundi,2011,1,90,BCG immunization coverage among 1-year-olds (%)
Burundi,2012,1,98,BCG immunization coverage among 1-year-olds (%)
Benin,1980,1,0,BCG immunization coverage among 1-year-olds (%)
Benin,1981,1,0,BCG immunization coverage among 1-year-olds (%)
Benin,1982,1,0,BCG immunization coverage among 1-year-olds (%)
Benin,1983,1,0,BCG immunization coverage among 1-year-olds (%)
Benin,1984,1,0,BCG immunization coverage among 1-year-olds (%)
Benin,1985,1,27,BCG immunization coverage among 1-year-olds (%)
Benin,1986,1,41,BCG immunization coverage among 1-year-olds (%)
Benin,1987,1,46,BCG immunization coverage among 1-year-olds (%)
Benin,1988,1,50,BCG immunization coverage among 1-year-olds (%)
Benin,1989,1,75,BCG immunization coverage among 1-year-olds (%)
Benin,1990,1,92,BCG immunization coverage among 1-year-olds (%)
Benin,1991,1,82,BCG immunization coverage among 1-year-olds (%)
Benin,1992,1,84,BCG immunization coverage among 1-year-olds (%)
Benin,1993,1,89,BCG immunization coverage among 1-year-olds (%)
Benin,1994,1,94,BCG immunization coverage among 1-year-olds (%)
Benin,1995,1,85,BCG immunization coverage among 1-year-olds (%)
Benin,1996,1,80,BCG immunization coverage among 1-year-olds (%)
Benin,1997,1,78,BCG immunization coverage among 1-year-olds (%)
Benin,1998,1,83,BCG immunization coverage among 1-year-olds (%)
Benin,1999,1,87,BCG immunization coverage among 1-year-olds (%)
Benin,2000,1,92,BCG immunization coverage among 1-year-olds (%)
Benin,2001,1,91,BCG immunization coverage among 1-year-olds (%)
Benin,2002,1,90,BCG immunization coverage among 1-year-olds (%)
Benin,2003,1,90,BCG immunization coverage among 1-year-olds (%)
Benin,2004,1,89,BCG immunization coverage among 1-year-olds (%)
Benin,2005,1,88,BCG immunization coverage among 1-year-olds (%)
Benin,2006,1,93,BCG immunization coverage among 1-year-olds (%)
Benin,2007,1,97,BCG immunization coverage among 1-year-olds (%)
Benin,2008,1,97,BCG immunization coverage among 1-year-olds (%)
Benin,2009,1,97,BCG immunization coverage among 1-year-olds (%)
Benin,2010,1,97,BCG immunization coverage among 1-year-olds (%)
Benin,2011,1,97,BCG immunization coverage among 1-year-olds (%)
Benin,2012,1,94,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1980,1,0,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1981,1,0,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1982,1,0,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1983,1,0,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1984,1,0,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1985,1,33,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1986,1,52,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1987,1,57,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1988,1,70,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1989,1,83,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1990,1,95,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1991,1,88,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1992,1,85,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1993,1,80,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1994,1,75,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1995,1,72,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1996,1,73,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1997,1,75,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1998,1,79,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,1999,1,77,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2000,1,81,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2001,1,80,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2002,1,90,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2003,1,83,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2004,1,99,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2005,1,99,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2006,1,99,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2007,1,99,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2008,1,99,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2009,1,99,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2010,1,99,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2011,1,99,BCG immunization coverage among 1-year-olds (%)
Burkina Faso,2012,1,96,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1980,1,0,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1981,1,1,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1982,1,1,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1983,1,2,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1984,1,2,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1985,1,2,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1986,1,4,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1987,1,15,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1988,1,26,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1989,1,56,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1990,1,86,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1991,1,87,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1992,1,89,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1993,1,93,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1994,1,95,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1995,1,93,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1996,1,90,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1997,1,92,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1998,1,92,BCG immunization coverage among 1-year-olds (%)
Bangladesh,1999,1,94,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2000,1,95,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2001,1,94,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2002,1,95,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2003,1,95,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2004,1,92,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2005,1,97,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2006,1,96,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2007,1,92,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2008,1,90,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2009,1,94,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2010,1,94,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2011,1,95,BCG immunization coverage among 1-year-olds (%)
Bangladesh,2012,1,95,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1980,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1981,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1982,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1983,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1984,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1985,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1986,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1987,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1988,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1989,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1990,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1991,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1992,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1993,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1994,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1995,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1996,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1997,3,97,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1998,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,1999,3,99,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2000,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2001,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2002,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2003,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2004,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2005,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2006,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2007,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2008,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2009,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2010,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2011,3,98,BCG immunization coverage among 1-year-olds (%)
Bulgaria,2012,3,97,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1992,3,20,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1993,3,24,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1994,3,85,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1995,3,64,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1996,3,80,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1997,3,97,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1998,3,92,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,1999,3,99,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2000,3,93,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2001,3,95,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2002,3,91,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2003,3,94,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2004,3,95,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2005,3,95,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2006,3,97,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2007,3,98,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2008,3,96,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2009,3,97,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2010,3,96,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2011,3,94,BCG immunization coverage among 1-year-olds (%)
Bosnia and Herzegovina,2012,3,96,BCG immunization coverage among 1-year-olds (%)
Belarus,1992,3,95,BCG immunization coverage among 1-year-olds (%)
Belarus,1993,3,93,BCG immunization coverage among 1-year-olds (%)
Belarus,1994,3,94,BCG immunization coverage among 1-year-olds (%)
