GHO,Indicator,Year,Region_Code,WHO_region,WORLDBANKINCOMEGROUPCODE,World_Bank_income_group,Country_Code,Country,Numeric_Value
WHS4_543,BCG immunization coverage among 1-year-olds (%),1985,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,28
WHS4_543,BCG immunization coverage among 1-year-olds (%),1986,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,32
WHS4_543,BCG immunization coverage among 1-year-olds (%),1987,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,29
WHS4_543,BCG immunization coverage among 1-year-olds (%),1988,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,32
WHS4_543,BCG immunization coverage among 1-year-olds (%),1989,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,47
WHS4_543,BCG immunization coverage among 1-year-olds (%),1990,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,48
WHS4_543,BCG immunization coverage among 1-year-olds (%),1991,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,53
WHS4_543,BCG immunization coverage among 1-year-olds (%),1992,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,47
WHS4_543,BCG immunization coverage among 1-year-olds (%),1993,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,53
WHS4_543,BCG immunization coverage among 1-year-olds (%),1994,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,48
WHS4_543,BCG immunization coverage among 1-year-olds (%),1995,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,60
WHS4_543,BCG immunization coverage among 1-year-olds (%),1996,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,65
WHS4_543,BCG immunization coverage among 1-year-olds (%),1997,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,70
WHS4_543,BCG immunization coverage among 1-year-olds (%),1998,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,61
WHS4_543,BCG immunization coverage among 1-year-olds (%),1999,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,52
WHS4_543,BCG immunization coverage among 1-year-olds (%),2000,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,56
WHS4_543,BCG immunization coverage among 1-year-olds (%),2001,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,75
WHS4_543,BCG immunization coverage among 1-year-olds (%),2002,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,82
WHS4_543,BCG immunization coverage among 1-year-olds (%),2003,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,62
WHS4_543,BCG immunization coverage among 1-year-olds (%),2004,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,72
WHS4_543,BCG immunization coverage among 1-year-olds (%),2005,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,61
WHS4_543,BCG immunization coverage among 1-year-olds (%),2006,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,65
WHS4_543,BCG immunization coverage among 1-year-olds (%),2007,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,88
WHS4_543,BCG immunization coverage among 1-year-olds (%),2008,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,87
WHS4_543,BCG immunization coverage among 1-year-olds (%),2009,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,83
WHS4_543,BCG immunization coverage among 1-year-olds (%),2010,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,93
WHS4_543,BCG immunization coverage among 1-year-olds (%),2011,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,88
WHS4_543,BCG immunization coverage among 1-year-olds (%),2012,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,87
WHS4_543,BCG immunization coverage among 1-year-olds (%),1980,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,93
WHS4_543,BCG immunization coverage among 1-year-olds (%),1981,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,93
WHS4_543,BCG immunization coverage among 1-year-olds (%),1982,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_543,BCG immunization coverage among 1-year-olds (%),1983,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1984,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1985,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_543,BCG immunization coverage among 1-year-olds (%),1986,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_543,BCG immunization coverage among 1-year-olds (%),1987,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_543,BCG immunization coverage among 1-year-olds (%),1988,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_543,BCG immunization coverage among 1-year-olds (%),1989,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),1990,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),1991,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,80
WHS4_543,BCG immunization coverage among 1-year-olds (%),1992,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,81
WHS4_543,BCG immunization coverage among 1-year-olds (%),1993,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,82
WHS4_543,BCG immunization coverage among 1-year-olds (%),1994,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,87
WHS4_543,BCG immunization coverage among 1-year-olds (%),1995,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_543,BCG immunization coverage among 1-year-olds (%),1996,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),1998,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,87
WHS4_543,BCG immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,93
WHS4_543,BCG immunization coverage among 1-year-olds (%),2000,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,93
WHS4_543,BCG immunization coverage among 1-year-olds (%),2001,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,93
WHS4_543,BCG immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,95
WHS4_543,BCG immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_543,BCG immunization coverage among 1-year-olds (%),2005,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_543,BCG immunization coverage among 1-year-olds (%),2007,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2008,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2009,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_543,BCG immunization coverage among 1-year-olds (%),2010,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2011,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2012,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1980,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,15
WHS4_543,BCG immunization coverage among 1-year-olds (%),1981,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,18
WHS4_543,BCG immunization coverage among 1-year-olds (%),1982,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,28
WHS4_543,BCG immunization coverage among 1-year-olds (%),1983,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,37
WHS4_543,BCG immunization coverage among 1-year-olds (%),1984,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,42
WHS4_543,BCG immunization coverage among 1-year-olds (%),1985,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,60
WHS4_543,BCG immunization coverage among 1-year-olds (%),1986,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,78
WHS4_543,BCG immunization coverage among 1-year-olds (%),1987,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS4_543,BCG immunization coverage among 1-year-olds (%),1988,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,93
WHS4_543,BCG immunization coverage among 1-year-olds (%),1989,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,96
WHS4_543,BCG immunization coverage among 1-year-olds (%),1990,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,96
WHS4_543,BCG immunization coverage among 1-year-olds (%),1991,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,96
WHS4_543,BCG immunization coverage among 1-year-olds (%),1992,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),1993,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),1994,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),1995,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),1996,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),1997,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),1998,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),1999,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2000,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2001,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2002,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2003,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2004,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2005,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2006,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2007,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2008,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2009,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2010,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2011,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,96
WHS4_543,BCG immunization coverage among 1-year-olds (%),2012,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),1980,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,62
WHS4_543,BCG immunization coverage among 1-year-olds (%),1981,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,70
WHS4_543,BCG immunization coverage among 1-year-olds (%),1982,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,77
WHS4_543,BCG immunization coverage among 1-year-olds (%),1983,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,70
WHS4_543,BCG immunization coverage among 1-year-olds (%),1984,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,78
WHS4_543,BCG immunization coverage among 1-year-olds (%),1985,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1986,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1987,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),1988,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,91
WHS4_543,BCG immunization coverage among 1-year-olds (%),1989,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,92
WHS4_543,BCG immunization coverage among 1-year-olds (%),1990,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1991,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1992,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1993,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1994,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1995,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1996,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1997,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1998,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1999,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2000,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2001,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2002,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2003,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2004,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2005,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2006,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2007,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2008,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2009,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2010,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2011,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2012,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),1992,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,88
WHS4_543,BCG immunization coverage among 1-year-olds (%),1993,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,84
WHS4_543,BCG immunization coverage among 1-year-olds (%),1994,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,83
WHS4_543,BCG immunization coverage among 1-year-olds (%),1995,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,84
WHS4_543,BCG immunization coverage among 1-year-olds (%),1996,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,82
WHS4_543,BCG immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,72
WHS4_543,BCG immunization coverage among 1-year-olds (%),1998,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,95
WHS4_543,BCG immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,93
WHS4_543,BCG immunization coverage among 1-year-olds (%),2000,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,97
WHS4_543,BCG immunization coverage among 1-year-olds (%),2001,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
WHS4_543,BCG immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,97
WHS4_543,BCG immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,92
WHS4_543,BCG immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
WHS4_543,BCG immunization coverage among 1-year-olds (%),2005,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,91
WHS4_543,BCG immunization coverage among 1-year-olds (%),2007,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,94
WHS4_543,BCG immunization coverage among 1-year-olds (%),2008,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,98
WHS4_543,BCG immunization coverage among 1-year-olds (%),2009,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,99
WHS4_543,BCG immunization coverage among 1-year-olds (%),2010,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,95
WHS4_543,BCG immunization coverage among 1-year-olds (%),2011,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
WHS4_543,BCG immunization coverage among 1-year-olds (%),2012,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
WHS4_543,BCG immunization coverage among 1-year-olds (%),1980,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1981,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1982,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1983,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1984,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1985,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1986,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1987,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1988,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1989,EUR,Europe,WB_HI,High-income,AUT,Austria,90
WHS4_543,BCG immunization coverage among 1-year-olds (%),1992,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,69
WHS4_543,BCG immunization coverage among 1-year-olds (%),1993,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,74
WHS4_543,BCG immunization coverage among 1-year-olds (%),1994,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,77
WHS4_543,BCG immunization coverage among 1-year-olds (%),1995,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,76
WHS4_543,BCG immunization coverage among 1-year-olds (%),1996,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,76
WHS4_543,BCG immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,77
WHS4_543,BCG immunization coverage among 1-year-olds (%),1998,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,79
WHS4_543,BCG immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,82
WHS4_543,BCG immunization coverage among 1-year-olds (%),2000,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,81
WHS4_543,BCG immunization coverage among 1-year-olds (%),2001,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,83
WHS4_543,BCG immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,82
WHS4_543,BCG immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,83
WHS4_543,BCG immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,82
WHS4_543,BCG immunization coverage among 1-year-olds (%),2005,EUR,Europe,WB_LMI,Lower-middle-income,AZE,Azerbaijan,82
