GHO,Indicator,Year,Region_Code,WHO_region,WORLDBANKINCOMEGROUPCODE,World_Bank_income_group,Country_Code,Country,Numeric_Value
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2007,EUR,Europe,WB_HI,High-income,AND,Andorra,95
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2008,EUR,Europe,WB_HI,High-income,AND,Andorra,98
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2009,EUR,Europe,WB_HI,High-income,AND,Andorra,97
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2010,EUR,Europe,WB_HI,High-income,AND,Andorra,98
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2011,EUR,Europe,WB_HI,High-income,AND,Andorra,99
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2012,EUR,Europe,WB_HI,High-income,AND,Andorra,98
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1990,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1991,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1992,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1993,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1994,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1995,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1996,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1997,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1998,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1999,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2000,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2001,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2002,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2003,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2004,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2005,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2006,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2007,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2008,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2009,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,93
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2010,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2011,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2012,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1990,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1991,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1992,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1993,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1994,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1995,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1996,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1997,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1998,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,49
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1999,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,86
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2000,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,83
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2001,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,83
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2002,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,87
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2003,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2004,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2005,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,88
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2006,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,84
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2007,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,85
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2008,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2009,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,93
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2010,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2011,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,92
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2012,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,91
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1992,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1993,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1994,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1995,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1996,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1998,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2000,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2001,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2005,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2007,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2008,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2009,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2010,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,48
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2011,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,95
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2012,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,95
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1990,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1991,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1992,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1993,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1994,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1995,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1996,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1997,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1998,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1999,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2000,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2001,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,97
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2002,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,97
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2003,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,97
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2004,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,97
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2005,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,99
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2006,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,99
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2007,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,99
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2008,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,97
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2009,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2010,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,98
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2011,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,98
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2012,AMR,Americas,WB_HI,High-income,ATG,Antigua and Barbuda,98
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1990,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1991,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1992,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1993,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1994,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1995,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1996,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,0
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1997,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,77
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1998,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,82
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),1999,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,87
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2000,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,90
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2001,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,95
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2002,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,95
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2003,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,95
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2004,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,95
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2005,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2006,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,95
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2007,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2008,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,94
WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),2009,WPR,Western Pacific,WB_HI,High-income,AUS,Australia,92
