GHO,Indicator,Year,Region_Code,WHO_region,WORLDBANKINCOMEGROUPCODE,World_Bank_income_group,Country_Code,Country,Numeric_Value
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1980,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,0
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1981,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,0
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1982,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,0
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1983,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,0
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1984,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,0
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1985,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,13
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1986,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,15
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1987,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,16
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1988,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,13
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1989,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,19
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1990,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,23
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1991,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,26
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1992,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,21
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1993,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,28
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1994,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,28
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1995,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,28
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1996,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,33
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1997,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,38
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1998,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,47
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1999,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,40
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2000,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,33
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2001,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,44
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2002,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,42
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2003,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,45
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2004,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,46
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2005,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,46
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2006,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,44
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2007,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,83
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2008,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,75
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2009,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,73
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2010,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2011,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,85
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2012,AFR,Africa,WB_LMI,Lower-middle-income,AGO,Angola,88
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1980,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1981,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1982,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1983,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1984,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1985,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1986,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1987,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1988,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,96
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1989,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,96
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1990,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,89
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1991,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,82
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1992,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1993,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,98
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1994,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,98
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1995,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,98
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1996,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1998,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2000,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2001,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,98
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,98
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2005,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2007,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2008,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2009,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,98
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2010,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2011,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2012,EUR,Europe,WB_LMI,Lower-middle-income,ALB,Albania,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_HI,High-income,AND,Andorra,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1998,EUR,Europe,WB_HI,High-income,AND,Andorra,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_HI,High-income,AND,Andorra,95
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2000,EUR,Europe,WB_HI,High-income,AND,Andorra,95
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2001,EUR,Europe,WB_HI,High-income,AND,Andorra,95
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_HI,High-income,AND,Andorra,95
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_HI,High-income,AND,Andorra,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2004,EUR,Europe,WB_HI,High-income,AND,Andorra,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2005,EUR,Europe,WB_HI,High-income,AND,Andorra,98
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2006,EUR,Europe,WB_HI,High-income,AND,Andorra,93
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2007,EUR,Europe,WB_HI,High-income,AND,Andorra,96
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2008,EUR,Europe,WB_HI,High-income,AND,Andorra,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2009,EUR,Europe,WB_HI,High-income,AND,Andorra,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2010,EUR,Europe,WB_HI,High-income,AND,Andorra,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2011,EUR,Europe,WB_HI,High-income,AND,Andorra,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2012,EUR,Europe,WB_HI,High-income,AND,Andorra,99
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1980,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,11
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1981,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,45
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1982,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,46
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1983,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,50
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1984,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,59
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1985,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,74
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1986,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,77
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1987,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,80
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1988,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,82
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1989,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,85
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1990,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,85
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1991,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,85
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1992,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,86
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1993,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1994,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1995,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1996,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1997,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1998,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1999,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2000,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2001,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2002,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2003,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2004,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2005,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2006,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2007,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2008,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2009,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2010,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2011,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2012,EMR,Eastern Mediterranean,WB_HI,High-income,ARE,United Arab Emirates,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1980,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,33
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1981,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,40
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1982,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,48
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1983,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,79
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1984,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,72
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1985,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,73
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1986,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,79
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1987,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,85
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1988,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1989,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,86
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1990,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1991,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,86
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1992,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,85
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1993,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,82
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1994,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,85
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1995,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1996,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1997,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1998,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1999,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,91
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2000,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,88
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2001,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,85
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2002,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2003,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,95
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2004,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,91
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2005,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,95
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2006,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2007,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2008,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,94
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2009,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2010,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,95
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2011,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,93
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2012,AMR,Americas,WB_UMI,Upper-middle-income,ARG,Argentina,90
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1992,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1993,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1994,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,92
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1995,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,93
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1996,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1997,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,95
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1998,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),1999,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2000,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2001,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,97
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2002,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),2003,EUR,Europe,WB_LMI,Lower-middle-income,ARM,Armenia,96
