ENTITY_CD,ENTITY_NAME,YEAR,SUBGROUP_NAME,NUM_TESTED,LEVEL1_COUNT,LEVEL1_%TESTED,LEVEL2_COUNT,LEVEL2_%TESTED,LEVEL3_COUNT,LEVEL3_%TESTED,LEVEL4_COUNT,LEVEL4_%TESTED,TOTAL_SCALE_SCORES,MEAN_SCORE
331900010306,PS 306 ETHAN ALLEN,2013,All Students,78,47,60,29,37,2,03,0,00,21919,281
331900010306,PS 306 ETHAN ALLEN,2014,All Students,54,28,52,19,35,7,13,0,00,15305,283
331900010306,PS 306 ETHAN ALLEN,2014,All Students,55,20,36,32,58,2,04,1,02,15673,285
331900010306,PS 306 ETHAN ALLEN,2014,All Students,56,34,61,20,36,2,04,0,00,15409,275
331900010306,PS 306 ETHAN ALLEN,2014,All Students,63,36,57,22,35,5,08,0,00,17819,283
331900010306,PS 306 ETHAN ALLEN,2014,All Students,66,24,36,31,47,9,14,2,03,19196,291
331900010306,PS 306 ETHAN ALLEN,2014,All Students,76,53,70,17,22,5,07,1,01,20718,273
331900010311,ESSENCE SCHOOL,2013,All Students,46,23,50,18,39,5,11,0,00,12850,279
331900010311,ESSENCE SCHOOL,2013,All Students,49,29,59,16,33,4,08,0,00,13352,272
331900010311,ESSENCE SCHOOL,2013,All Students,64,33,52,27,42,3,05,1,02,17849,279
331900010311,ESSENCE SCHOOL,2014,All Students,42,26,62,15,36,0,00,1,02,11253,268
331900010311,ESSENCE SCHOOL,2014,All Students,42,31,74,10,24,1,02,0,00,11221,267
331900010311,ESSENCE SCHOOL,2014,All Students,50,24,48,21,42,4,08,1,02,14028,281
331900010325,FRESH CREEK SCHOOL (THE),2013,All Students,26,16,62,8,31,2,08,0,00,7418,285
331900010325,FRESH CREEK SCHOOL (THE),2014,All Students,26,13,50,11,42,2,08,0,00,7296,281
331900010325,FRESH CREEK SCHOOL (THE),2014,All Students,38,18,47,12,32,8,21,0,00,11135,293
331900010328,PS 328 PHYLLIS WHEATLEY,2013,All Students,33,20,61,12,36,1,03,0,00,9035,274
331900010328,PS 328 PHYLLIS WHEATLEY,2013,All Students,38,27,71,9,24,2,05,0,00,10471,276
331900010328,PS 328 PHYLLIS WHEATLEY,2013,All Students,47,34,72,13,28,0,00,0,00,12409,264
331900010328,PS 328 PHYLLIS WHEATLEY,2013,All Students,50,38,76,11,22,0,00,1,02,13589,272
331900010328,PS 328 PHYLLIS WHEATLEY,2013,All Students,59,44,75,12,20,3,05,0,00,15992,271
331900010328,PS 328 PHYLLIS WHEATLEY,2014,All Students,41,26,63,13,32,2,05,0,00,11324,276
331900010328,PS 328 PHYLLIS WHEATLEY,2014,All Students,43,27,63,12,28,4,09,0,00,11716,272
331900010328,PS 328 PHYLLIS WHEATLEY,2014,All Students,47,27,57,19,40,1,02,0,00,12908,275
331900010328,PS 328 PHYLLIS WHEATLEY,2014,All Students,53,43,81,10,19,0,00,0,00,13754,260
331900010345,PS 345 PATROLMAN ROBERT BOLDEN,2013,All Students,87,34,39,40,46,13,15,0,00,25241,290
331900010345,PS 345 PATROLMAN ROBERT BOLDEN,2013,All Students,88,37,42,35,40,10,11,6,07,25752,293
331900010345,PS 345 PATROLMAN ROBERT BOLDEN,2013,All Students,129,64,50,45,35,20,16,0,00,37308,289
331900010345,PS 345 PATROLMAN ROBERT BOLDEN,2014,All Students,80,33,41,33,41,12,15,2,03,23456,293
331900010345,PS 345 PATROLMAN ROBERT BOLDEN,2014,All Students,107,54,50,36,34,15,14,2,02,30348,284
331900010345,PS 345 PATROLMAN ROBERT BOLDEN,2014,All Students,114,43,38,52,46,18,16,1,01,33175,291
331900010346,PS 346 ABE STARK,2013,All Students,102,40,39,41,40,19,19,2,02,29866,293
331900010346,PS 346 ABE STARK,2013,All Students,113,51,45,43,38,19,17,0,00,32668,289
331900010346,PS 346 ABE STARK,2013,All Students,119,54,45,36,30,22,18,7,06,34783,292
331900010346,PS 346 ABE STARK,2014,All Students,94,42,45,27,29,25,27,0,00,26993,287
331900010346,PS 346 ABE STARK,2014,All Students,101,26,26,49,49,21,21,5,05,30737,304
331900010346,PS 346 ABE STARK,2014,All Students,106,30,28,38,36,26,25,12,11,32360,305
331900010364,IS 364 GATEWAY,2013,All Students,126,36,29,60,48,17,13,13,10,37475,297
331900010364,IS 364 GATEWAY,2013,All Students,126,44,35,58,46,23,18,1,01,36951,293
331900010364,IS 364 GATEWAY,2013,All Students,132,37,28,63,48,26,20,6,05,38865,294
331900010364,IS 364 GATEWAY,2014,All Students,115,33,29,53,46,20,17,9,08,34216,298
331900010364,IS 364 GATEWAY,2014,All Students,118,29,25,55,47,28,24,6,05,35644,302
331900010364,IS 364 GATEWAY,2014,All Students,122,28,23,52,43,37,30,5,04,36674,301
331900010452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,2013,All Students,86,16,19,50,58,16,19,4,05,25884,301
331900010452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,2013,All Students,96,28,29,43,45,20,21,5,05,28650,298
331900010452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,2013,All Students,98,23,23,44,45,25,26,6,06,29668,303
331900010452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,2014,All Students,84,16,19,37,44,25,30,6,07,25930,309
331900010452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,2014,All Students,97,14,14,52,54,22,23,9,09,29702,306
331900010452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,2014,All Students,102,21,21,40,39,23,23,18,18,31460,308
331900010654,VAN SICLEN COMMUNITY MIDDLE SCHOOL,2014,All Students,110,76,69,31,28,3,03,0,00,29041,264
331900010661,VISTA ACADEMY,2014,All Students,104,50,48,43,41,10,10,1,01,28849,277
331900010662,LIBERTY AVENUE MIDDLE SCHOOL,2014,All Students,137,64,47,57,42,13,09,3,02,38858,284
331900010663,SCHOOL OF THE FUTURE BROOKLYN,2014,All Students,70,25,36,34,49,8,11,3,04,20343,291
331900010677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,2013,All Students,61,34,56,22,36,4,07,1,02,16942,278
331900010677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,2013,All Students,67,27,40,32,48,8,12,0,00,19514,291
331900010677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,2013,All Students,73,39,53,31,42,2,03,1,01,20262,278
331900010677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,2014,All Students,61,44,72,13,21,4,07,0,00,16655,273
331900010677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,2014,All Students,71,32,45,29,41,8,11,2,03,20377,287
331900010677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,2014,All Students,86,52,60,20,23,13,15,1,01,24105,280
331900010678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,2013,All Students,59,33,56,24,41,2,03,0,00,16298,276
331900010678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,2013,All Students,70,30,43,30,43,9,13,1,01,20237,289
331900010678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,2013,All Students,85,36,42,40,47,7,08,2,02,24475,288
331900010678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,2014,All Students,71,24,34,40,56,7,10,0,00,20191,284
331900010678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,2014,All Students,80,35,44,32,40,12,15,1,01,22806,285
331900010678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,2014,All Students,82,44,54,34,41,4,05,0,00,22664,276
331900011404,ACADEMY FOR YOUNG WRITERS,2014,All Students,73,32,44,31,42,5,07,5,07,20573,282
331900011409,EAST NEW YORK FAMILY ACADEMY,2013,All Students,45,9,20,19,42,14,31,3,07,13838,308
331900011409,EAST NEW YORK FAMILY ACADEMY,2013,All Students,49,5,10,28,57,11,22,5,10,15335,313
331900011409,EAST NEW YORK FAMILY ACADEMY,2013,All Students,71,14,20,41,58,11,15,5,07,21466,302
331900011409,EAST NEW YORK FAMILY ACADEMY,2014,All Students,45,2,04,20,44,21,47,2,04,14073,313
331900011409,EAST NEW YORK FAMILY ACADEMY,2014,All Students,66,15,23,38,58,10,15,3,05,19626,297
331900011409,EAST NEW YORK FAMILY ACADEMY,2014,All Students,70,10,14,36,51,20,29,4,06,21469,307
331900011422,SPRING CREEK COMMUNITY SCHOOL,2013,All Students,92,47,51,41,45,3,03,1,01,25760,280
331900011422,SPRING CREEK COMMUNITY SCHOOL,2014,All Students,77,22,29,47,61,6,08,2,03,22546,293
331900011422,SPRING CREEK COMMUNITY SCHOOL,2014,All Students,82,35,43,42,51,5,06,0,00,23244,283
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2013,All Students,65,11,17,30,46,18,28,6,09,20095,309
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2013,All Students,72,17,24,32,44,20,28,3,04,21923,304
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2013,All Students,75,22,29,40,53,11,15,2,03,22182,296
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2013,All Students,77,27,35,33,43,16,21,1,01,23189,301
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2013,All Students,79,13,16,43,54,16,20,7,09,24154,306
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2013,All Students,82,12,15,45,55,20,24,5,06,25331,309
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2014,All Students,70,9,13,33,47,23,33,5,07,21685,310
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2014,All Students,74,12,16,42,57,14,19,6,08,22529,304
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2014,All Students,77,7,09,49,64,12,16,9,12,23638,307
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2014,All Students,79,12,15,41,52,17,22,9,11,24373,309
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2014,All Students,80,13,16,36,45,29,36,2,03,24692,309
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2014,All Students,85,22,26,32,38,29,34,2,02,25972,306
331900860891,UFT CHARTER SCHOOL,2013,All Students,47,26,55,13,28,8,17,0,00,13593,289
331900860891,UFT CHARTER SCHOOL,2013,All Students,75,37,49,30,40,5,07,3,04,21786,290
331900860891,UFT CHARTER SCHOOL,2013,All Students,91,36,40,37,41,17,19,1,01,26678,293
331900860891,UFT CHARTER SCHOOL,2013,All Students,94,51,54,41,44,2,02,0,00,26140,278
331900860891,UFT CHARTER SCHOOL,2013,All Students,101,65,64,33,33,3,03,0,00,28019,277
331900860891,UFT CHARTER SCHOOL,2013,All Students,125,66,53,46,37,11,09,2,02,35372,283
331900860891,UFT CHARTER SCHOOL,2014,All Students,48,30,63,15,31,3,06,0,00,13437,280
331900860891,UFT CHARTER SCHOOL,2014,All Students,55,26,47,26,47,3,05,0,00,15383,280
331900860891,UFT CHARTER SCHOOL,2014,All Students,69,24,35,24,35,21,30,0,00,20689,300
331900860891,UFT CHARTER SCHOOL,2014,All Students,77,50,65,20,26,6,08,1,01,21363,277
331900860891,UFT CHARTER SCHOOL,2014,All Students,82,53,65,28,34,1,01,0,00,22690,277
331900860891,UFT CHARTER SCHOOL,2014,All Students,96,47,49,38,40,10,10,1,01,27394,285
331900860933,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,2013,All Students,64,5,08,36,56,20,31,3,05,20061,313
331900860933,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,2014,All Students,52,8,15,25,48,19,37,0,00,15901,306
331900860933,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,2014,All Students,78,24,31,33,42,19,24,2,03,23533,302
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2013,All Students,26,6,23,16,62,4,15,0,00,7786,299
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2013,All Students,26,8,31,14,54,3,12,1,04,7695,296
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2013,All Students,50,21,42,26,52,3,06,0,00,14558,291
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2013,All Students,74,24,32,27,36,22,30,1,01,22216,300
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2013,All Students,78,32,41,38,49,6,08,2,03,22313,286
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2014,All Students,25,5,20,15,60,4,16,1,04,7437,297
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2014,All Students,26,12,46,10,38,3,12,1,04,7662,295
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2014,All Students,51,11,22,31,61,5,10,4,08,15244,299
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2014,All Students,76,29,38,45,59,2,03,0,00,22058,290
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2014,All Students,77,24,31,41,53,12,16,0,00,22766,296
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2014,All Students,78,34,44,30,38,13,17,1,01,22780,292
331900860972,HYDE LEADERSHIP CHARTER SCHOOL OF BROOKLYN,2014,All Students,54,17,31,24,44,10,19,3,06,16096,298
331900860972,HYDE LEADERSHIP CHARTER SCHOOL OF BROOKLYN,2014,All Students,69,32,46,30,43,7,10,0,00,19965,289
331900860972,HYDE LEADERSHIP CHARTER SCHOOL-BROOKLYN,2013,All Students,64,32,50,25,39,7,11,0,00,18352,287
331900860973,IMAGINE ME LEADERSHIP CHARTER SCHOOL,2013,All Students,47,36,77,8,17,3,06,0,00,12491,266
331900860973,IMAGINE ME LEADERSHIP CHARTER SCHOOL,2014,All Students,37,20,54,12,32,5,14,0,00,10387,281
331900860973,IMAGINE ME LEADERSHIP CHARTER SCHOOL,2014,All Students,47,28,60,13,28,6,13,0,00,13021,277
331900860997,INVICTUS PREPARATORY CHARTER SCHOOL,2013,All Students,85,34,40,35,41,11,13,5,06,24523,289
331900860997,INVICTUS PREPARATORY CHARTER SCHOOL,2013,All Students,86,51,59,27,31,7,08,1,01,24136,281
331900860997,INVICTUS PREPARATORY CHARTER SCHOOL,2014,All Students,73,38,52,24,33,9,12,2,03,20762,284
331900860997,INVICTUS PREPARATORY CHARTER SCHOOL,2014,All Students,83,30,36,45,54,7,08,1,01,23873,288
331900860997,INVICTUS PREPARATORY CHARTER SCHOOL,2014,All Students,83,34,41,30,36,18,22,1,01,24203,292
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2013,All Students,3276,849,26,1124,34,861,26,442,13,1007554,308
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2013,All Students,3305,922,28,1339,41,548,17,496,15,993897,301
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2013,All Students,3417,842,25,1325,39,800,23,450,13,1042966,305
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2013,All Students,3445,984,29,1262,37,837,24,362,11,1030141,299
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2013,All Students,3542,1028,29,1194,34,940,27,380,11,1074090,303
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2013,All Students,3589,1049,29,1227,34,1131,32,182,05,1095343,305
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2014,All Students,3342,811,24,1158,35,1009,30,364,11,1022192,306
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2014,All Students,3450,763,22,1469,43,580,17,638,18,1050975,305
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2014,All Students,3463,867,25,1220,35,842,24,534,15,1064480,307
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2014,All Students,3625,849,23,1278,35,951,26,547,15,1111475,307
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2014,All Students,3681,916,25,1336,36,956,26,473,13,1114293,303
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2014,All Students,3744,1102,29,1130,30,1304,35,208,06,1140794,305
332000010030,IS 30 MARY WHITE OVINGTON,2013,All Students,110,23,21,68,62,12,11,7,06,32948,300
332000010030,IS 30 MARY WHITE OVINGTON,2013,All Students,120,32,27,44,37,33,28,11,09,36591,305
332000010030,IS 30 MARY WHITE OVINGTON,2013,All Students,121,18,15,51,42,41,34,11,09,36945,305
332000010030,PS/IS 30 MARY WHITE OVINGTON,2014,All Students,116,28,24,50,43,33,28,5,04,35050,302
332000010030,PS/IS 30 MARY WHITE OVINGTON,2014,All Students,122,14,11,48,39,36,30,24,20,38422,315
332000010030,PS/IS 30 MARY WHITE OVINGTON,2014,All Students,150,23,15,78,52,27,18,22,15,46157,308
332000010048,PS 48 MAPLETON,2013,All Students,77,32,42,23,30,13,17,9,12,22852,297
332000010048,PS 48 MAPLETON,2013,All Students,90,21,23,35,39,22,24,12,13,27473,305
332000010048,PS 48 MAPLETON,2013,All Students,109,33,30,41,38,29,27,6,06,33110,304
332000010048,PS 48 MAPLETON,2014,All Students,87,30,34,28,32,27,31,2,02,25678,295
332000010048,PS 48 MAPLETON,2014,All Students,92,23,25,33,36,25,27,11,12,28159,306
332000010048,PS 48 MAPLETON,2014,All Students,102,21,21,39,38,29,28,13,13,31403,308
332000010062,JHS 62 DITMAS,2013,All Students,346,127,37,140,40,70,20,9,03,100827,291
332000010062,JHS 62 DITMAS,2013,All Students,355,133,37,162,46,43,12,17,05,102420,289
332000010062,JHS 62 DITMAS,2013,All Students,373,143,38,159,43,53,14,18,05,107979,289
332000010062,JHS 62 DITMAS,2014,All Students,313,79,25,165,53,50,16,19,06,92934,297
332000010062,JHS 62 DITMAS,2014,All Students,373,136,36,139,37,78,21,20,05,108685,291
332000010062,JHS 62 DITMAS,2014,All Students,378,113,30,173,46,82,22,10,03,111446,295
332000010069,PS 69 VINCENT D GRIPPO SCHOOL,2013,All Students,123,26,21,37,30,41,33,19,15,38046,309
332000010069,PS 69 VINCENT D GRIPPO SCHOOL,2013,All Students,128,41,32,55,43,29,23,3,02,38249,299
332000010069,PS 69 VINCENT D GRIPPO SCHOOL,2013,All Students,159,31,19,71,45,43,27,14,09,48566,305
332000010069,PS 69 VINCENT D GRIPPO SCHOOL,2014,All Students,132,33,25,48,36,34,26,17,13,40229,305
332000010069,PS 69 VINCENT D GRIPPO SCHOOL,2014,All Students,143,37,26,36,25,66,46,4,03,43837,307
332000010069,PS 69 VINCENT D GRIPPO SCHOOL,2014,All Students,159,32,20,58,36,52,33,17,11,49227,310
332000010102,PS 102 THE BAYVIEW,2013,All Students,196,48,24,61,31,58,30,29,15,60719,310
332000010102,PS 102 THE BAYVIEW,2013,All Students,206,42,20,66,32,78,38,20,10,64939,315
332000010102,PS 102 THE BAYVIEW,2013,All Students,206,44,21,76,37,50,24,36,17,64210,312
332000010102,PS 102 THE BAYVIEW,2014,All Students,195,30,15,55,28,88,45,22,11,62075,318
332000010102,PS 102 THE BAYVIEW,2014,All Students,206,30,15,65,32,60,29,51,25,65361,317
332000010102,PS 102 THE BAYVIEW,2014,All Students,211,36,17,90,43,49,23,36,17,66041,313
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2013,All Students,126,32,25,43,34,45,36,6,05,38933,309
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2013,All Students,137,24,18,68,50,33,24,12,09,41901,306
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2013,All Students,139,39,28,54,39,25,18,21,15,42510,306
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2013,All Students,141,30,21,62,44,37,26,12,09,43349,307
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2013,All Students,145,26,18,83,57,29,20,7,05,43821,302
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2013,All Students,147,26,18,70,48,35,24,16,11,44923,306
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2014,All Students,103,24,23,31,30,46,45,2,02,31748,308
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2014,All Students,131,22,17,53,40,41,31,15,11,40408,308
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2014,All Students,140,38,27,55,39,30,21,17,12,42848,306
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2014,All Students,141,24,17,72,51,36,26,9,06,42863,304
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2014,All Students,144,23,16,54,38,57,40,10,07,44620,310
332000010104,PS/IS 104 THE FORT HAMILTON SCHOOL,2014,All Students,159,19,12,87,55,29,18,24,15,48842,307
332000010105,PS 105 THE BLYTHEBOURNE,2013,All Students,279,62,22,102,37,72,26,43,15,86615,310
332000010105,PS 105 THE BLYTHEBOURNE,2013,All Students,300,99,33,115,38,65,22,21,07,88916,296
332000010105,PS 105 THE BLYTHEBOURNE,2013,All Students,301,111,37,101,34,80,27,9,03,90158,300
332000010105,PS 105 THE BLYTHEBOURNE,2014,All Students,287,83,29,105,37,90,31,9,03,86899,303
332000010105,PS 105 THE BLYTHEBOURNE,2014,All Students,289,74,26,105,36,69,24,41,14,88242,305
332000010105,PS 105 THE BLYTHEBOURNE,2014,All Students,310,91,29,115,37,62,20,42,14,93772,302
332000010112,PS 112 LEFFERTS PARK,2013,All Students,73,13,18,26,36,20,27,14,19,22823,313
332000010112,PS 112 LEFFERTS PARK,2013,All Students,74,12,16,26,35,32,43,4,05,23249,314
332000010112,PS 112 LEFFERTS PARK,2013,All Students,86,14,16,37,43,31,36,4,05,26691,310
332000010112,PS 112 LEFFERTS PARK,2014,All Students,75,13,17,25,33,24,32,13,17,23534,314
332000010112,PS 112 LEFFERTS PARK,2014,All Students,80,19,24,28,35,23,29,10,13,24586,307
332000010112,PS 112 LEFFERTS PARK,2014,All Students,90,28,31,27,30,29,32,6,07,27451,305
332000010127,PS 127 MCKINLEY PARK,2013,All Students,85,18,21,42,49,14,16,11,13,25820,304
332000010127,PS 127 MCKINLEY PARK,2013,All Students,85,22,26,36,42,20,24,7,08,25825,304
332000010127,PS 127 MCKINLEY PARK,2013,All Students,93,23,25,36,39,31,33,3,03,28402,305
332000010127,PS 127 MCKINLEY PARK,2014,All Students,82,16,20,33,40,21,26,12,15,25369,309
332000010127,PS 127 MCKINLEY PARK,2014,All Students,85,22,26,32,38,31,36,0,00,25895,305
332000010127,PS 127 MCKINLEY PARK,2014,All Students,89,18,20,29,33,25,28,17,19,27747,312
332000010160,PS 160 WILLIAM T SAMPSON,2013,All Students,154,48,31,58,38,33,21,15,10,46007,299
332000010160,PS 160 WILLIAM T SAMPSON,2013,All Students,159,51,32,51,32,54,34,3,02,48324,304
332000010160,PS 160 WILLIAM T SAMPSON,2013,All Students,164,46,28,47,29,48,29,23,14,50494,308
332000010160,PS 160 WILLIAM T SAMPSON,2014,All Students,154,49,32,53,34,31,20,21,14,46293,301
332000010160,PS 160 WILLIAM T SAMPSON,2014,All Students,174,62,36,58,33,47,27,7,04,51755,297
332000010160,PS 160 WILLIAM T SAMPSON,2014,All Students,176,55,31,65,37,39,22,17,10,52612,299
332000010163,PS 163 BATH BEACH,2013,All Students,50,9,18,25,50,15,30,1,02,15114,302
332000010163,PS 163 BATH BEACH,2013,All Students,57,20,35,20,35,14,25,3,05,16837,295
332000010163,PS 163 BATH BEACH,2013,All Students,66,21,32,30,45,13,20,2,03,19316,293
332000010163,PS 163 BATH BEACH,2013,All Students,72,17,24,30,42,14,19,11,15,21869,304
332000010163,PS 163 BATH BEACH,2013,All Students,76,28,37,26,34,18,24,4,05,22621,298
332000010163,PS 163 BATH BEACH,2013,All Students,90,29,32,25,28,32,36,4,04,27429,305
332000010163,PS 163 BATH BEACH,2014,All Students,56,11,20,26,46,18,32,1,02,16872,301
332000010163,PS 163 BATH BEACH,2014,All Students,63,9,14,31,49,18,29,5,08,19525,310
332000010163,PS 163 BATH BEACH,2014,All Students,66,21,32,34,52,9,14,2,03,19280,292
332000010163,PS 163 BATH BEACH,2014,All Students,74,16,22,28,38,18,24,12,16,22844,309
332000010163,PS 163 BATH BEACH,2014,All Students,87,23,26,27,31,28,32,9,10,26519,305
332000010163,PS 163 BATH BEACH,2014,All Students,87,23,26,31,36,30,34,3,03,26481,304
332000010164,PS 164 CAESAR RODNEY,2013,All Students,58,16,28,22,38,14,24,6,10,17714,305
332000010164,PS 164 CAESAR RODNEY,2013,All Students,69,32,46,22,32,12,17,3,04,20425,296
332000010164,PS 164 CAESAR RODNEY,2013,All Students,74,23,31,28,38,17,23,6,08,22208,300
332000010164,PS 164 CAESAR RODNEY,2014,All Students,69,23,33,31,45,14,20,1,01,20095,291
332000010164,PS 164 CAESAR RODNEY,2014,All Students,71,21,30,25,35,22,31,3,04,21262,299
332000010164,PS 164 CAESAR RODNEY,2014,All Students,74,28,38,22,30,22,30,2,03,22131,299
332000010170,RALPH A FABRIZIO SCHOOL,2013,All Students,139,27,19,61,44,38,27,13,09,43004,309
332000010170,RALPH A FABRIZIO SCHOOL,2013,All Students,139,44,32,40,29,49,35,6,04,41818,301
332000010170,RALPH A FABRIZIO SCHOOL,2013,All Students,141,35,25,72,51,25,18,9,06,42394,301
332000010170,RALPH A FABRIZIO SCHOOL,2014,All Students,143,47,33,42,29,50,35,4,03,43270,303
332000010170,RALPH A FABRIZIO SCHOOL,2014,All Students,146,25,17,63,43,37,25,21,14,45269,310
332000010170,RALPH A FABRIZIO SCHOOL,2014,All Students,146,42,29,55,38,40,27,9,06,43941,301
332000010176,PS 176 OVINGTON,2013,All Students,198,26,13,59,30,69,35,44,22,63688,322
332000010176,PS 176 OVINGTON,2013,All Students,208,36,17,74,36,56,27,42,20,65168,313
332000010176,PS 176 OVINGTON,2013,All Students,226,33,15,78,35,89,39,26,12,72105,319
332000010176,PS 176 OVINGTON,2014,All Students,217,44,20,65,30,61,28,47,22,68174,314
332000010176,PS 176 OVINGTON,2014,All Students,227,34,15,70,31,73,32,50,22,71948,317
332000010176,PS 176 OVINGTON,2014,All Students,230,56,24,50,22,100,43,24,10,71970,313
332000010179,PS 179 KENSINGTON,2013,All Students,135,53,39,52,39,25,19,5,04,39220,291
332000010179,PS 179 KENSINGTON,2013,All Students,135,68,50,47,35,20,15,0,00,38572,286
332000010179,PS 179 KENSINGTON,2013,All Students,142,63,44,46,32,27,19,6,04,41408,292
332000010179,PS 179 KENSINGTON,2014,All Students,129,48,37,52,40,21,16,8,06,37172,288
332000010179,PS 179 KENSINGTON,2014,All Students,133,84,63,35,26,13,10,1,01,36980,278
332000010179,PS 179 KENSINGTON,2014,All Students,136,57,42,49,36,21,15,9,07,39731,292
332000010180,SEEALL ACADEMY (THE),2013,All Students,110,36,33,28,25,26,24,20,18,33532,305
332000010180,SEEALL ACADEMY (THE),2013,All Students,118,39,33,53,45,16,14,10,08,34829,295
332000010180,SEEALL ACADEMY (THE),2013,All Students,125,45,36,45,36,33,26,2,02,37617,301
332000010180,SEEALL ACADEMY (THE),2013,All Students,140,27,19,67,48,35,25,11,08,42341,302
332000010180,SEEALL ACADEMY (THE),2013,All Students,146,34,23,56,38,40,27,16,11,44506,305
332000010180,SEEALL ACADEMY (THE),2013,All Students,147,16,11,64,44,56,38,11,07,46240,315
332000010180,SEEALL ACADEMY (THE),2014,All Students,86,31,36,33,38,19,22,3,03,25354,295
332000010180,SEEALL ACADEMY (THE),2014,All Students,117,42,36,45,38,22,19,8,07,34936,299
332000010180,SEEALL ACADEMY (THE),2014,All Students,122,24,20,52,43,38,31,8,07,37246,305
